timestamp,target_tid,target_name,cal1_tids,cal1_name,cal2_tids,cal2_name,beams,node,starttime,endtime,runtime,failures
1581396419.046700,191025081,M0155+3622,-,-,-,-,-,happili-01,-,2020-02-11 04:46:58.734524,16:25:10.420752,
1581399161.047100,191030203,M0155+3622,191030192-191030202,3C295,191030192-191030201,3C295,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-11 05:32:41.458712,,,
1581401453.049500,191027044,M0155+3622,-,-,-,-,-,happili-03,-,2020-02-11 06:10:52.646971,17:49:19.966304,
1581405647.050000,191026001,S1408+3356,191025041-191025050,3C295,191027003-191027012,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-11 07:20:46.934441,,,
1581411881.050200,191030203,M0155+3622,191030190-191030191,3C295,191030189-191030190,3C295,"27,28",happili-03,2020-02-11 09:04:41.577351,,,
1581460136.050300,191026001,S1408+3356,-,-,-,-,-,happili-01,-,2020-02-11 22:28:56.407139,15:08:07.413706,
1581468748.050800,191027044,M0155+3622,191027003-191027012,3C138,191028001-191028010,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-12 00:52:27.831320,,,
1581529769.050900,191027044,M0155+3622,-,-,-,-,-,happili-01,-,2020-02-12 17:49:29.467570,16:56:59.015758,
1581529769.050900,191027044,M0155+3622,-,-,-,-,-,happili-01,-,2020-02-12 17:49:29.467570,16:56:59.015758,
1581600075.052200,191031242,M0155+3622,191031241-191031241,3C295,191031238-191031238,3C295,38,happili-04,2020-02-13 13:21:14.958236,,,
1581672237.052400,191031242,M0155+3622,191031202-191031211,3C295,191101001-191101010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-14 09:23:56.941424,,,
1581672241.052500,191031242,M0155+3622,191031222-191031231,3C295,191101021-191101030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-14 09:24:01.393459,,,
1581672243.052600,191031242,M0155+3622,191031212-191031221,3C295,191101011-191101020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-02-14 09:24:03.449537,,,
1581672249.052700,191031242,M0155+3622,191031232-191031241,3C295,191101031-191101040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-14 09:24:09.258247,,,
1581706156.052800,191031242,M0155+3622,-,-,-,-,-,happili-01,-,2020-02-14 18:49:15.798315,9:25:17.162809,"B000: FAILED on line, B001: FAILED on line, B002: FAILED on line, B003: FAILED on crosscal,convert,line, B004: FAILED on line, B005: FAILED on line, B006: FAILED on line, B007: FAILED on line, B008: FAILED on line, B009: FAILED on crosscal,convert,line"
1581710781.053100,191031242,M0155+3622,-,-,-,-,-,happili-03,-,2020-02-14 20:06:21.518747,10:42:18.864947,"B020: FAILED on transfer, B021: FAILED on transfer, B022: FAILED on transfer, B023: FAILED on transfer, B024: FAILED on transfer, B025: FAILED on transfer, B026: FAILED on line,transfer, B027: FAILED on line,transfer, B028: FAILED on line,transfer, B029: FAILED on line,transfer"
1581711152.053300,191031242,M0155+3622,-,-,-,-,-,happili-04,-,2020-02-14 20:12:31.471256,10:48:21.318280,"B031: FAILED on crosscal,convert, B032: FAILED on crosscal,convert, B035: FAILED on crosscal,convert, B036: FAILED on preflag,crosscal,convert"
1581938780.053500,191031242,M0155+3622,191031202-191031211,3C295,191101001-191101010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-17 11:26:20.728143,,,
1581938792.053600,191031242,M0155+3622,191031232-191031241,3C295,191101031-191101040,3C286,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-17 11:26:31.992155,,,
1581938792.053700,191031242,M0155+3622,191031222-191031231,3C295,191101021-191101030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-17 11:26:32.698652,,,
1581938793.053800,191031242,M0155+3622,191031212-191031221,3C295,191101011-191101020,3C286,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-02-17 11:26:32.950134,,,
1581978332.053900,191031242,M0155+3622,-,-,-,-,-,happili-04,-,2020-02-17 22:25:31.628798,10:58:58.542695,"B031: FAILED on crosscal,convert,line, B032: FAILED on crosscal,convert,line, B035: FAILED on crosscal,convert,line, B036: FAILED on preflag,crosscal,convert,line"
1581983428.054300,191031242,M0155+3622,-,-,-,-,-,happili-01,-,2020-02-17 23:50:27.788827,12:24:05.749384,"B009: FAILED on crosscal,convert,line"
1581986246.054500,191031242,M0155+3622,-,-,-,-,-,happili-02,-,2020-02-18 00:37:25.326869,13:10:50.810921,"B013: FAILED on crosscal,convert, B016: FAILED on crosscal,convert"
1581986559.054800,191101041,M0155+3622,191101031-191101040,3C286,191103023-191103032,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-18 00:42:39.537219,,,
1581993864.055400,191101041,M0155+3622,191101001-191101010,3C286,191102002-191103002,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-18 02:44:24.062593,,,
1581994306.055500,191031242,M0155+3622,-,-,-,-,-,happili-03,-,2020-02-18 02:51:45.219278,15:25:11.659344,
1581997043.055800,191101041,M0155+3622,191101011-191101020,3C286,191103003-191103012,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-02-18 03:37:23.486995,,,
1582004667.056200,191101041,M0155+3622,191101021-191101030,3C286,191103013-191103022,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-18 05:44:27.404955,,,
1582024555.056300,191101041,M0155+3622,-,-,-,-,-,happili-04,-,2020-02-18 11:15:54.609103,10:33:12.277820,"B031: FAILED on crosscal,convert,line, B032: FAILED on crosscal,convert,line, B035: FAILED on crosscal,convert,line, B036: FAILED on preflag,crosscal,convert,line"
1582037994.056800,191101041,M0155+3622,-,-,-,-,-,happili-01,-,2020-02-18 14:59:54.189489,12:15:27.152968,
1582045909.057200,191101041,M0155+3622,-,-,-,-,-,happili-02,-,2020-02-18 17:11:48.638759,13:34:22.679277,"B013: FAILED on crosscal,convert, B016: FAILED on crosscal,convert"
1582062163.057800,191101041,M0155+3622,-,-,-,-,-,happili-03,-,2020-02-18 21:42:42.750548,15:58:12.422945,
1582096765.058300,191102001,M1403+5324,191101001-191101010,3C286,191102002-191103002,3C147,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-19 07:19:24.904176,,,
1582096779.058400,191102001,M1403+5324,191101011-191101020,3C286,191103003-191103012,3C147,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-02-19 07:19:39.118010,,,
1582096783.058500,191102001,M1403+5324,191101021-191101030,3C286,191103013-191103022,3C147,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-19 07:19:43.041624,,,
1582096783.058600,191102001,M1403+5324,191101031-191101040,3C286,191103023-191103032,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-19 07:19:43.684295,,,
1582147087.058700,191102001,M1403+5324,-,-,-,-,-,happili-02,-,2020-02-19 21:18:06.828488,13:58:26.661853,"B013: FAILED on crosscal,convert,line"
1582148149.058900,191102001,M1403+5324,-,-,-,-,-,happili-01,-,2020-02-19 21:35:48.838560,14:16:22.306903,"B007: FAILED on scal,line"
1582152294.059300,191102001,M1403+5324,-,-,-,-,-,happili-03,-,2020-02-19 22:44:53.806860,15:25:09.412341,
1582157146.059600,191103033,S1414+3130,191103003-191103012,3C147,191104011-191104020,3C286,"10,11,12,13,14,15,16,18,19",happili-02,2020-02-20 00:05:45.852758,,,
1582163262.060000,191103033,S1414+3130,191103013-191103022,3C147,191104021-191104030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-20 01:47:42.652135,,,
1582174946.060400,191103033,S1414+3130,191102002-191103002,3C147,191104001-191104010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-20 05:02:26.338217,,,
1582193936.060600,191102001,M1403+5324,191101031-191101040,3C286,191103023-191103032,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-20 10:18:55.800892,,,
1582203822.061300,191103033,S1414+3130,-,-,-,-,-,happili-02,-,2020-02-20 13:03:41.330493,12:57:52.872539,"B013: FAILED on crosscal,convert,line"
1582211798.061800,191103034,M0155+3622,191103003-191103012,3C147,191104011-191104020,3C286,"10,11,12,13,14,15,16,18,19",happili-02,2020-02-20 15:16:38.517774,,,
1582215532.061900,191102001,M1403+5324,191101031-191101040,3C286,191103023-191103032,3C147,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-20 16:18:51.978568,,,
1582226840.062000,191103033,S1414+3130,-,-,-,-,-,happili-01,-,2020-02-20 19:27:20.681041,14:24:52.123145,
1582226840.062000,191103033,S1414+3130,-,-,-,-,-,happili-01,-,2020-02-20 19:27:20.681041,14:24:52.123145,
1582235102.062500,191103034,M0155+3622,191102002-191103002,3C147,191104001-191104010,3C286,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-20 21:45:01.901213,,,
1582260480.062600,191103034,M0155+3622,-,-,-,-,-,happili-02,-,2020-02-21 04:47:59.771675,13:31:18.757361,"B013: FAILED on crosscal,convert,line"
1582262220.062800,191102001,M1403+5324,-,-,-,-,-,happili-04,-,2020-02-21 05:16:59.665525,12:58:06.520404,"B032: FAILED on crosscal,convert,line, B036: FAILED on preflag"
1582271491.063600,191103033,S1414+3130,191103025-191103032,3C147,191104033-191104040,3C286,"32,33,34,35,36,37,38,39",happili-04,2020-02-21 07:51:30.969741,,,
1582288273.063700,191103034,M0155+3622,-,-,-,-,-,happili-01,-,2020-02-21 12:31:13.274901,14:46:08.954147,
1582315472.064200,191103033,S1414+3130,-,-,-,-,-,happili-04,-,2020-02-21 20:04:31.889917,12:12:58.310401,"B032: FAILED on crosscal,convert,line"
1582618781.000100,191103033,S1414+3130,191103013-191103022,3C147,191104021-191104030,3C286,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-25 08:19:41.037445,,,
1582618783.000200,191103034,M0155+3622,191103025-191103032,3C147,191104033-191104040,3C286,"32,33,34,35,36,37,38,39",happili-04,2020-02-25 08:19:43.780608,,,
1582625926.000300,191113139,M0155+3622,191115010-191115018,3C138,191114011-191114019,3C196,"10,11,12,13,14,15,16,17,18",happili-02,2020-02-25 10:18:46.384282,,,
1582625928.000400,191113139,M0155+3622,191114042-191115009,3C138,191114001-191114010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-25 10:18:48.471927,,,
1582664233.004800,191103034,M0155+3622,-,-,-,-,-,happili-04,-,2020-02-25 20:57:12.854644,12:37:28.081990,"B032: FAILED on crosscal,convert,line"
1582678003.005300,191113139,M0155+3622,-,-,-,-,-,happili-02,-,2020-02-26 00:46:42.323484,14:27:54.835049,
1582687973.005800,191114041,S2216+4340,191114011-191114019,3C196,191115010-191115018,3C138,"10,11,12,13,14,15,16,17,18",happili-02,2020-02-26 03:32:53.625660,,,
1582688446.005900,191113139,M0155+3622,-,-,-,-,-,happili-01,-,2020-02-26 03:40:46.560998,17:21:57.345284,"B000: FAILED on crosscal,convert,line, B003: FAILED on preflag, B005: FAILED on preflag, B009: FAILED on preflag"
1582701129.006400,191114041,S2216+4340,191114001-191114010,3C196,191114042-191115009,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-26 07:12:09.326769,,,
1582740791.006500,191114041,S2216+4340,-,-,-,-,-,happili-02,-,2020-02-26 18:13:10.702782,14:40:14.136244,
1582750551.007000,191115040,M1304+2904,191115010-191115019,3C138,191116011-191116020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-02-26 20:55:50.627708,,,
1582757192.007100,191114041,S2216+4340,-,-,-,-,-,happili-01,-,2020-02-26 22:46:32.319879,15:34:20.901562,"B000: FAILED on crosscal,convert,line"
1582765146.007600,191115040,M1304+2904,191114042-191115009,3C138,191116001-191116010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-27 00:59:06.132334,,,
1582769904.007700,191113139,M0155+3622,191115030-191115039,3C138,191114031-191114040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-27 02:18:24.657838,,,
1582773504.007900,191113139,M0155+3622,191115020-191115029,3C138,191114021-191114030,3C196,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-27 03:18:24.363795,,,
1582814245.009600,191115040,M1304+2904,-,-,-,-,-,happili-02,-,2020-02-27 14:37:24.122140,17:41:30.047951,
1582823941.010000,191115040,M1304+2904,-,-,-,-,-,happili-01,-,2020-02-27 17:19:01.375097,16:19:52.853932,"B000: FAILED on crosscal,convert,line"
1582825812.010300,191115041,M0155+3622,191115010-191115019,3C138,191116011-191116020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-02-27 17:50:12.586929,,,
1582830235.010700,191115041,M0155+3622,191114042-191115009,3C138,191116001-191116010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-27 19:03:55.447828,,,
1582832043.011000,191113139,M0155+3622,-,-,-,-,-,happili-04,-,2020-02-27 19:34:02.298420,17:15:34.921359,
1582835720.011200,191113139,M0155+3622,-,-,-,-,-,happili-03,-,2020-02-27 20:35:19.764795,17:16:52.343095,"B020: FAILED on crosscal,convert,line"
1582842771.011900,191114041,S2216+4340,191114031-191114040,3C196,191115030-191115039,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-27 22:32:50.871072,,,
1582845670.012100,191114041,S2216+4340,191114021-191114030,3C196,191115020-191115029,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-27 23:21:10.204210,,,
1582883422.012200,191115041,M0155+3622,-,-,-,-,-,happili-01,-,2020-02-28 09:50:22.462383,14:46:24.854591,"B000: FAILED on crosscal,convert,line"
1582890373.012600,191115041,M0155+3622,-,-,-,-,-,happili-02,-,2020-02-28 11:46:12.037910,17:55:56.225048,
1582891793.012900,191116041,S2218+3848,191116001-191116010,3C196,191116042-191117007,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-28 12:09:53.195569,,,
1582901679.013300,191116041,S2218+3848,191116011-191116020,3C196,191117008-191117017,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-02-28 14:54:39.210563,,,
1582905319.013400,191114041,S2216+4340,-,-,-,-,-,happili-03,-,2020-02-28 15:55:19.279665,16:34:06.058962,"B020: FAILED on crosscal,convert,line"
1582911884.013800,191114041,S2216+4340,-,-,-,-,-,happili-04,-,2020-02-28 17:44:43.979101,19:11:48.878950,
1582921628.014300,191115040,M1304+2904,191115020-191115029,3C138,191116021-191116030,3C196,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-28 20:27:07.908770,,,
1582922200.014500,191115040,M1304+2904,191115030-191115039,3C138,191116031-191116040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-28 20:36:40.380277,,,
1582948644.014700,191116041,S2218+3848,-,-,-,-,-,happili-01,-,2020-02-29 03:57:23.837376,15:47:26.074533,"B000: FAILED on crosscal,convert,line"
1582957297.015200,191117038,M1317+2904,191116042-191117007,3C138,191118001-191118010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-02-29 06:21:37.349664,,,
1582961366.015300,191116041,S2218+3848,-,-,-,-,-,happili-02,-,2020-02-29 07:29:24.655574,16:34:40.333186,
1582973147.015800,191117038,M1317+2904,191117008-191117017,3C138,191118011-191118020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-02-29 10:45:47.042829,,,
1582983486.015900,191115040,M1304+2904,-,-,-,-,-,happili-03,-,2020-02-29 13:38:05.409363,17:10:52.712341,"B020: FAILED on crosscal,convert,line"
1582984423.016100,191115040,M1304+2904,-,-,-,-,-,happili-04,-,2020-02-29 13:53:42.711822,17:17:00.995563,
1582993396.016800,191115041,M0155+3622,191115020-191115029,3C138,191116021-191116030,3C196,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-02-29 16:23:16.158392,,,
1582995582.017000,191115041,M0155+3622,191115030-191115039,3C138,191116031-191116040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-02-29 16:59:42.388492,,,
1583061231.017100,191115041,M0155+3622,-,-,-,-,-,happili-04,-,2020-03-01 11:13:50.222962,18:14:06.453960,
1583062953.017300,191115041,M0155+3622,-,-,-,-,-,happili-03,-,2020-03-01 11:42:31.586365,19:19:14.142243,"B020: FAILED on crosscal,convert,line"
1583072023.018000,191116041,S2218+3848,191116031-191116040,3C196,191117028-191117037,3C138,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-01 14:13:42.999587,,,
1583072865.018200,191116041,S2218+3848,191116021-191116030,3C196,191117018-191117027,3C138,"20,21,22,23,24,25,26,27,29",happili-03,2020-03-01 14:27:45.282874,,,
1583131888.018300,191116041,S2218+3848,-,-,-,-,-,happili-03,-,2020-03-02 06:51:27.873265,16:23:41.253250,"B020: FAILED on crosscal,convert,line"
1583133715.018500,191116041,S2218+3848,-,-,-,-,-,happili-04,-,2020-03-02 07:21:54.491610,17:08:10.155215,
1583140653.019200,191117038,M1317+2904,191117018-191117027,3C138,191118021-191118030,3C196,"20,21,22,23,24,25,26,27,29",happili-03,2020-03-02 09:17:33.384468,,,
1583199353.019800,191117038,M1317+2904,-,-,-,-,-,happili-03,-,2020-03-03 01:35:52.334165,16:18:17.605568,"B020: FAILED on crosscal,convert,line"
1583205500.020200,191117038,M1317+2904,191116042-191117007,3C138,191118001-191118010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-03 03:18:19.951340,,,
1583205516.020300,191117038,M1317+2904,191117008-191117017,3C138,191118011-191118020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-03 03:18:36.217613,,,
1583205543.020400,191117038,M1317+2904,191117028-191117037,3C138,191118031-191118040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-03 03:19:03.052887,,,
1583208644.020600,191117039,M0155+3622,191117018-191117027,3C138,191118021-191118030,3C196,"20,21,22,23,24,25,26,27,29",happili-03,2020-03-03 04:10:44.477901,,,
1583252420.020700,191117038,M1317+2904,-,-,-,-,-,happili-01,-,2020-03-03 16:20:20.418166,13:01:59.754065,"B000: FAILED on crosscal,convert,line"
1583258363.021100,191117038,M1317+2904,-,-,-,-,-,happili-02,-,2020-03-03 17:59:22.238618,14:40:45.162587,
1583260241.021400,191117039,M0155+3622,191116042-191117007,3C138,191118001-191118010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-03 18:30:40.975618,,,
1583266979.021700,191117038,M1317+2904,-,-,-,-,-,happili-04,-,2020-03-03 20:22:58.346267,17:03:53.922877,
1583268286.021900,191117039,M0155+3622,-,-,-,-,-,happili-03,-,2020-03-03 20:44:45.910135,16:33:58.580077,"B020: FAILED on crosscal,convert,line"
1583268743.022200,191117039,M0155+3622,191117008-191117017,3C138,191118011-191118020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-03 20:52:23.515173,,,
1583276744.022800,191120096,M0155+3622,191122015-191122024,3C138,191121021-191121030,3C196,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-03 23:05:44.589530,,,
1583277895.023000,191117039,M0155+3622,191117028-191117037,3C138,191118031-191118040,3C196,"30,31,32,33,34,35,36,37,38,39",happili-04,2020-03-03 23:24:55.560299,,,
1583307655.023600,191117039,M0155+3622,-,-,-,-,-,happili-01,-,2020-03-04 07:40:54.983760,13:10:11.393152,"B000: FAILED on crosscal,convert,line"
1583315812.024300,191120096,M0155+3622,191121047-191122004,3C138,191121001-191121010,3C196,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-04 09:56:52.531839,,,
1583320136.024400,191117039,M0155+3622,-,-,-,-,-,happili-02,-,2020-03-04 11:08:55.832188,14:16:29.658700,
1583331713.024900,191120096,M0155+3622,191122005-191122014,3C138,191121011-191121020,3C196,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-04 14:21:53.616513,,,
1583338517.025600,191117039,M0155+3622,-,-,-,-,-,happili-04,-,2020-03-04 16:15:16.184690,16:50:19.386227,
1583340845.026000,191120096,M0155+3622,-,-,-,-,-,happili-03,-,2020-03-04 16:54:04.353423,17:48:15.156391,
1583349350.026800,191120096,M0155+3622,191122025-191122034,3C138,191121031-191121040,3C196,"30,31,32,33,34,35,36,37,39",happili-04,2020-03-04 19:15:49.784250,,,
1583351999.027000,191121046,S2221+4114,191121021-191121030,3C196,191122015-191122024,3C138,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-04 19:59:59.025479,,,
1583367711.027100,191120096,M0155+3622,-,-,-,-,-,happili-01,-,2020-03-05 00:21:51.535543,14:24:51.417952,
1583376469.027600,191121046,S2221+4114,191121001-191121010,3C196,191121047-191122004,3C138,"0,1,2,3,4,5,6,7,8,9",happili-01,2020-03-05 02:47:48.975031,,,
1583385544.027700,191120096,M0155+3622,-,-,-,-,-,happili-02,-,2020-03-05 05:19:03.448849,14:57:06.981030,
1583397386.028200,191121046,S2221+4114,191121011-191121020,3C196,191122005-191122014,3C138,"10,11,12,13,14,15,16,17,18,19",happili-02,2020-03-05 08:36:26.168798,,,
1583407740.028300,191120096,M0155+3622,-,-,-,-,-,happili-04,-,2020-03-05 11:28:59.205902,16:13:04.929721,
1583415565.028700,191121046,S2221+4114,-,-,-,-,-,happili-03,-,2020-03-05 13:39:24.717919,17:39:24.368349,
1583417221.029000,191121046,S2221+4114,191121031-191121040,3C196,191122025-191122034,3C138,"30,31,32,33,34,35,36,37,39",happili-04,2020-03-05 14:07:01.764005,,,
1583427156.029400,191122035,M1309+3130,191122015-191122024,3C138,191123021-191123030,3C196,"20,21,22,23,24,25,26,27,28,29",happili-03,2020-03-05 16:52:36.161279,,,
