ObsID,Name,Beam,RA,Dec,cube2_qual,cube1_qual,cube0_qual,sigma_c2,sigma_c1,sigma_c0,f_ex_c2,f_ex_c1,f_ex_c0,p_0.8_c2,p_0.8_c1,p_0.8_c0
191122036,M0209+3622,29,32.108832,36.984689,B,O,G,1.87,1.43,1.46,-4.41,-5.24,-5.98,5.33,4.28,4.21
191122036,M0209+3622,30,32.690173,36.984689,B,O,G,1.84,1.44,1.47,-4.56,-5.19,-5.91,5.39,4.32,4.27
191122036,M0209+3622,31,33.271514,36.984689,B,O,G,1.94,1.50,1.53,-4.01,-5.27,-5.81,5.43,4.32,4.28
191122036,M0209+3622,32,33.852856,36.984689,B,O,G,2.32,1.84,1.87,-4.46,-5.13,-5.89,5.44,4.36,4.23
191122036,M0209+3622,33,30.655478,37.390037,B,O,G,3.15,1.91,1.94,-3.38,-5.12,-6.13,6.26,4.34,4.26
191122036,M0209+3622,34,31.236820,37.390037,B,O,G,5.97,1.61,1.63,-2.69,-5.13,-5.94,7.00,4.34,4.27
191122036,M0209+3622,35,31.818161,37.390037,B,B,G,2.02,1.84,1.70,-4.89,-3.25,-5.98,5.08,6.25,4.24
191122036,M0209+3622,36,32.399502,37.390037,B,G,G,2.22,1.64,1.67,-4.06,-5.38,-6.25,5.67,4.30,4.17
191122036,M0209+3622,37,32.980844,37.390037,B,O,G,2.53,1.92,1.96,-4.37,-5.22,-5.95,5.50,4.32,4.26
191122036,M0209+3622,38,33.562185,37.390037,B,B,B,2.16,1.62,1.65,-3.98,-4.12,-4.16,5.62,4.40,4.27
191122036,M0209+3622,39,34.143526,37.390037,B,B,B,6.05,2.49,2.48,-2.72,-3.96,-3.98,7.51,4.38,4.24
191123047,S2229+3622,0,337.400000,36.376667,B,G,G,7.83,1.38,1.41,-inf,-6.05,-5.92,6.38,4.25,4.22
191123047,S2229+3622,1,335.510641,35.363297,B,G,G,7.36,2.01,2.04,-3.58,-5.86,-5.94,6.79,4.24,4.27
191123047,S2229+3622,2,336.091982,35.363297,B,G,G,7.36,1.62,1.67,-3.68,-6.06,-5.83,6.79,4.26,4.28
191123047,S2229+3622,3,336.673323,35.363297,B,G,G,7.10,1.52,1.56,-2.88,-5.93,-5.99,7.04,4.23,4.24
191123047,S2229+3622,4,337.254665,35.363297,B,G,G,7.41,1.50,1.54,-inf,-6.02,-6.08,6.75,4.23,4.25
191123047,S2229+3622,5,337.836006,35.363297,B,G,G,7.65,1.42,1.46,-inf,-6.12,-6.02,6.54,4.26,4.23
191123047,S2229+3622,6,338.417347,35.363297,B,G,G,7.15,1.55,1.59,-2.99,-5.89,-5.95,6.99,4.24,4.26
191123047,S2229+3622,7,338.998689,35.363297,B,G,G,8.32,2.05,2.11,-inf,-5.87,-5.94,6.01,4.25,4.29
191123047,S2229+3622,8,335.801311,35.768645,B,G,G,8.07,2.09,2.16,-inf,-5.93,-6.01,6.19,4.27,4.28
191123047,S2229+3622,9,336.382653,35.768645,B,G,G,6.85,1.55,1.57,-2.66,-6.02,-5.90,7.30,4.21,4.27
191123047,S2229+3622,10,336.963994,35.768645,B,G,G,7.24,1.43,1.46,-3.14,-5.93,-6.02,6.90,4.23,4.23
191123047,S2229+3622,11,337.545335,35.768645,B,G,G,7.65,1.44,1.46,-inf,-5.98,-5.94,6.53,4.26,4.24
191123047,S2229+3622,12,338.126677,35.768645,B,G,G,6.31,1.51,1.55,-2.58,-6.09,-6.02,7.80,4.20,4.21
191123047,S2229+3622,13,338.708018,35.768645,B,O,O,7.98,1.72,1.76,-inf,-5.07,-5.21,6.26,4.43,4.48
191123047,S2229+3622,14,339.289359,35.768645,B,G,G,7.40,2.07,2.08,-4.61,-5.90,-5.89,6.75,4.27,4.27
191123047,S2229+3622,15,336.091982,36.173993,B,G,G,6.62,1.67,1.72,-2.51,-5.97,-5.95,7.56,4.24,4.24
191123047,S2229+3622,16,336.673323,36.173993,B,G,G,7.39,1.45,1.50,-4.18,-5.97,-6.00,6.76,4.20,4.24
191123047,S2229+3622,17,337.254665,36.173993,B,G,G,7.81,1.46,1.47,-inf,-6.03,-5.97,6.40,4.25,4.22
191123047,S2229+3622,18,337.836006,36.173993,,,,,,,,,,,,
191123047,S2229+3622,19,338.417347,36.173993,B,B,B,8.09,2.38,2.42,-inf,-3.33,-3.31,6.18,5.18,5.24
191123047,S2229+3622,20,338.998689,36.173993,B,G,G,7.37,1.77,1.83,-3.89,-5.95,-6.00,6.79,4.24,4.22
191123047,S2229+3622,21,335.801311,36.579341,B,G,G,8.25,2.29,2.35,-inf,-5.89,-5.94,6.06,4.27,4.28
191123047,S2229+3622,22,336.382653,36.579341,B,G,G,6.59,1.66,1.68,-2.52,-5.94,-5.89,7.59,4.25,4.26
191123047,S2229+3622,23,336.963994,36.579341,B,G,G,6.14,1.54,1.58,-2.35,-5.99,-6.04,8.15,4.23,4.24
191123047,S2229+3622,24,337.545335,36.579341,B,O,O,8.77,1.39,1.41,-inf,-4.65,-4.76,5.70,4.27,4.28
191123047,S2229+3622,25,338.126677,36.579341,B,G,G,6.68,1.49,1.50,-2.66,-5.34,-5.97,7.48,4.32,4.27
191123047,S2229+3622,26,338.708018,36.579341,B,G,G,6.67,1.55,1.60,-2.53,-5.87,-5.86,7.50,4.26,4.31
191123047,S2229+3622,27,336.091982,36.984689,B,G,G,7.05,1.61,1.66,-2.79,-5.92,-6.01,7.09,4.22,4.25
191123047,S2229+3622,28,336.673323,36.984689,B,G,G,7.53,1.48,1.51,-inf,-5.99,-5.89,6.64,4.22,4.23
191123047,S2229+3622,29,337.254665,36.984689,B,G,G,7.02,1.42,1.46,-2.85,-5.98,-6.09,7.13,4.25,4.21
191123047,S2229+3622,30,337.836006,36.984689,B,G,G,6.39,1.42,1.47,-2.46,-5.95,-5.97,7.83,4.21,4.26
191123047,S2229+3622,31,338.417347,36.984689,B,G,G,7.26,1.48,1.52,-3.24,-5.93,-5.97,6.89,4.25,4.26
191123047,S2229+3622,32,338.998689,36.984689,B,G,G,7.48,1.89,1.94,-inf,-5.86,-5.88,6.69,4.26,4.26
191123047,S2229+3622,33,335.801311,37.390037,B,G,G,7.47,2.02,2.07,-inf,-5.91,-5.90,6.70,4.24,4.22
191123047,S2229+3622,34,336.382653,37.390037,B,G,G,6.83,1.68,1.72,-2.64,-5.88,-5.95,7.32,4.24,4.24
191123047,S2229+3622,35,336.963994,37.390037,B,B,G,7.35,1.84,1.70,-3.60,-3.16,-6.01,6.80,6.36,4.22
191123047,S2229+3622,36,337.545335,37.390037,B,G,G,8.10,1.73,1.77,-inf,-6.62,-6.46,6.17,4.17,4.18
191123047,S2229+3622,37,338.126677,37.390037,B,G,G,8.06,1.96,2.02,-inf,-5.89,-6.00,6.20,4.25,4.26
191123047,S2229+3622,38,338.708018,37.390037,B,G,G,6.21,1.64,1.70,-2.34,-5.91,-5.83,8.05,4.27,4.29
191123047,S2229+3622,39,339.289359,37.390037,B,G,G,7.98,2.43,2.46,-inf,-5.89,-5.80,6.27,4.25,4.28
191124035,M1330+2904,0,202.512500,29.080278,G,G,G,1.31,1.35,1.39,-5.95,-5.91,-6.03,4.23,4.22,4.30
191124035,M1330+2904,1,200.771888,28.066908,G,G,G,1.98,2.02,2.06,-5.89,-5.85,-5.77,4.27,4.28,4.27
191124035,M1330+2904,2,201.307461,28.066908,G,G,G,1.55,1.60,1.66,-5.91,-5.89,-5.85,4.28,4.29,4.28
191124035,M1330+2904,3,201.843034,28.066908,G,G,G,1.51,1.54,1.58,-5.91,-5.93,-6.03,4.25,4.25,4.28
191124035,M1330+2904,4,202.378607,28.066908,G,G,G,1.47,1.51,1.57,-5.97,-6.08,-5.96,4.23,4.25,4.21
191124035,M1330+2904,5,202.914180,28.066908,G,G,G,1.44,1.47,1.52,-6.00,-5.93,-6.00,4.23,4.24,4.28
191124035,M1330+2904,6,203.449753,28.066908,G,G,G,1.51,1.52,1.57,-6.13,-6.02,-5.75,4.21,4.25,4.27
191124035,M1330+2904,7,203.985326,28.066908,G,G,G,1.96,2.01,2.08,-6.02,-5.99,-6.04,4.25,4.25,4.26
191124035,M1330+2904,8,201.039674,28.472256,G,G,G,2.00,2.07,2.15,-5.95,-5.85,-5.85,4.24,4.25,4.24
191124035,M1330+2904,9,201.575247,28.472256,G,G,G,1.54,1.56,1.59,-5.97,-5.99,-5.97,4.20,4.23,4.24
191124035,M1330+2904,10,202.110820,28.472256,G,G,G,1.45,1.46,1.49,-5.95,-5.89,-5.92,4.24,4.22,4.24
191124035,M1330+2904,11,202.646393,28.472256,G,G,G,1.58,1.53,1.49,-6.10,-6.06,-5.96,4.22,4.23,4.22
191124035,M1330+2904,12,203.181966,28.472256,G,G,G,1.41,1.44,1.48,-6.01,-5.97,-6.12,4.23,4.22,4.23
191124035,M1330+2904,13,203.717539,28.472256,G,G,G,1.50,1.55,1.61,-5.88,-5.97,-5.85,4.21,4.26,4.25
191124035,M1330+2904,14,204.253112,28.472256,B,B,B,2.23,2.27,2.29,-3.64,-3.62,-3.56,4.37,4.35,4.34
191124035,M1330+2904,15,201.307461,28.877604,G,G,G,1.70,1.74,1.80,-6.02,-6.04,-6.10,4.23,4.24,4.25
191124035,M1330+2904,16,201.843034,28.877604,G,G,G,1.44,1.47,1.52,-6.00,-5.92,-5.95,4.23,4.25,4.23
191124035,M1330+2904,17,202.378607,28.877604,G,G,G,1.46,1.47,1.49,-6.00,-6.01,-6.00,4.21,4.22,4.21
191124035,M1330+2904,18,202.914180,28.877604,G,G,G,1.52,1.48,1.45,-6.07,-6.01,-6.01,4.23,4.25,4.20
191124035,M1330+2904,19,203.449753,28.877604,G,G,G,1.43,1.47,1.50,-5.98,-6.00,-5.97,4.22,4.21,4.26
191124035,M1330+2904,20,203.985326,28.877604,G,G,G,1.71,1.75,1.81,-6.05,-5.95,-5.95,4.24,4.25,4.26
191124035,M1330+2904,21,201.039674,29.282952,O,O,G,2.47,2.46,2.53,-5.11,-5.28,-5.51,4.28,4.31,4.31
191124035,M1330+2904,22,201.575247,29.282952,G,G,G,1.59,1.61,1.64,-5.90,-5.88,-5.86,4.26,4.25,4.29
191124035,M1330+2904,23,202.110820,29.282952,G,G,G,1.55,1.58,1.63,-6.15,-5.93,-5.90,4.25,4.23,4.25
191124035,M1330+2904,24,202.646393,29.282952,G,G,G,1.40,1.43,1.49,-5.95,-5.75,-5.49,4.23,4.25,4.31
191124035,M1330+2904,25,203.181966,29.282952,G,O,G,1.49,1.54,1.56,-6.12,-5.29,-6.03,4.23,4.35,4.26
191124035,M1330+2904,26,203.717539,29.282952,,,,,,,,,,,,
191124035,M1330+2904,27,201.307461,29.688300,B,B,B,1.63,1.65,1.69,-3.91,-3.89,-3.91,4.22,4.25,4.29
191124035,M1330+2904,28,201.843034,29.688300,O,O,O,1.50,1.49,1.55,-4.99,-4.76,-4.56,4.26,4.24,4.25
191124035,M1330+2904,29,202.378607,29.688300,B,G,G,1.51,1.46,1.51,-3.97,-5.95,-5.98,5.23,4.27,4.23
191124035,M1330+2904,30,202.914180,29.688300,B,B,O,1.39,1.41,1.46,-4.43,-4.52,-4.64,4.33,4.30,4.36
191124035,M1330+2904,31,203.449753,29.688300,G,G,G,1.53,1.55,1.61,-5.92,-6.02,-6.02,4.25,4.24,4.30
191124035,M1330+2904,32,203.985326,29.688300,G,G,G,1.91,1.95,2.02,-5.90,-5.93,-5.93,4.24,4.26,4.31
191124035,M1330+2904,33,201.039674,30.093648,B,B,B,2.02,2.05,2.13,-3.91,-3.88,-3.87,4.21,4.18,4.22
191124035,M1330+2904,34,201.575247,30.093648,G,G,G,1.69,1.71,1.75,-5.94,-5.98,-6.08,4.22,4.24,4.25
191124035,M1330+2904,35,202.110820,30.093648,G,B,G,1.69,1.94,1.72,-5.97,-3.08,-5.95,4.24,6.60,4.25
191124035,M1330+2904,36,202.646393,30.093648,,,,,,,,,,,,
191124035,M1330+2904,37,203.181966,30.093648,B,B,B,2.83,3.23,3.95,-7.11,-7.73,-inf,4.27,4.06,3.94
191124035,M1330+2904,38,203.717539,30.093648,G,G,G,1.67,1.70,1.77,-5.88,-5.89,-5.88,4.23,4.24,4.27
191124035,M1330+2904,39,204.253112,30.093648,G,G,G,2.53,2.55,2.60,-5.95,-5.91,-5.86,4.27,4.26,4.29
191124036,M0209+3622,0,32.254167,36.376667,G,G,G,1.55,1.57,1.52,-5.96,-5.94,-5.67,4.26,4.23,4.22
191124036,M0209+3622,1,30.364808,35.363297,G,G,G,1.98,2.03,2.12,-5.86,-5.83,-5.89,4.23,4.27,4.27
191124036,M0209+3622,2,30.946149,35.363297,B,B,B,1.85,1.75,1.79,-4.44,-4.31,-4.20,4.46,4.46,4.51
191124036,M0209+3622,3,31.527490,35.363297,G,G,G,1.51,1.54,1.58,-6.07,-5.97,-6.09,4.25,4.25,4.24
191124036,M0209+3622,4,32.108832,35.363297,G,G,G,1.51,1.53,1.57,-6.04,-5.94,-5.90,4.21,4.24,4.22
191124036,M0209+3622,5,32.690173,35.363297,G,G,G,1.49,1.53,1.58,-6.06,-5.94,-5.92,4.23,4.23,4.22
191124036,M0209+3622,6,33.271514,35.363297,B,B,B,1.57,1.61,1.65,-3.92,-3.86,-3.83,4.33,4.36,4.41
191124036,M0209+3622,7,33.852856,35.363297,G,G,G,2.05,2.08,2.15,-5.86,-5.98,-6.04,4.23,4.24,4.24
191124036,M0209+3622,8,30.655478,35.768645,G,G,G,1.98,2.04,2.10,-5.89,-5.91,-6.02,4.27,4.26,4.22
191124036,M0209+3622,9,31.236820,35.768645,G,G,G,1.52,1.54,1.56,-5.93,-6.00,-5.91,4.25,4.24,4.23
191124036,M0209+3622,10,31.818161,35.768645,G,G,G,1.48,1.48,1.52,-5.96,-5.94,-6.04,4.27,4.23,4.25
191124036,M0209+3622,11,32.399502,35.768645,O,B,B,1.63,1.66,1.71,-4.59,-4.24,-3.94,4.40,4.47,4.52
191124036,M0209+3622,12,32.980844,35.768645,G,G,G,1.47,1.52,1.58,-6.03,-5.99,-6.10,4.21,4.22,4.24
191124036,M0209+3622,13,33.562185,35.768645,O,O,O,1.59,1.62,1.68,-5.00,-5.03,-5.16,4.25,4.29,4.32
191124036,M0209+3622,14,34.143526,35.768645,G,G,G,2.01,2.06,2.09,-5.96,-5.93,-5.99,4.23,4.27,4.27
191124036,M0209+3622,15,30.946149,36.173993,G,G,G,1.67,1.72,1.78,-5.97,-5.96,-5.91,4.24,4.23,4.26
191124036,M0209+3622,16,31.527490,36.173993,G,G,G,1.41,1.43,1.47,-5.91,-5.90,-5.79,4.28,4.25,4.27
191124036,M0209+3622,17,32.108832,36.173993,G,G,G,1.62,1.55,1.51,-6.13,-6.09,-5.94,4.15,4.23,4.23
191124036,M0209+3622,18,32.690173,36.173993,G,G,G,1.53,1.54,1.55,-5.42,-5.80,-5.87,4.27,4.24,4.26
191124036,M0209+3622,19,33.271514,36.173993,G,O,O,1.48,1.51,1.54,-5.39,-5.26,-5.25,4.26,4.25,4.25
191124036,M0209+3622,20,33.852856,36.173993,B,B,B,1.87,1.96,2.05,-3.52,-3.52,-3.53,4.42,4.50,4.55
191124036,M0209+3622,21,30.655478,36.579341,G,G,G,2.31,2.29,2.36,-5.98,-6.02,-6.08,4.19,4.21,4.22
191124036,M0209+3622,22,31.236820,36.579341,B,B,B,1.83,1.85,1.88,-3.45,-3.48,-3.44,4.31,4.29,4.40
191124036,M0209+3622,23,31.818161,36.579341,G,G,G,1.50,1.54,1.58,-5.88,-6.00,-5.98,4.24,4.24,4.26
191124036,M0209+3622,24,32.399502,36.579341,G,G,G,1.46,1.50,1.53,-6.00,-6.04,-5.97,4.24,4.26,4.25
191124036,M0209+3622,25,32.980844,36.579341,G,G,G,1.47,1.49,1.49,-6.07,-5.37,-5.93,4.26,4.34,4.28
191124036,M0209+3622,26,33.562185,36.579341,,,,,,,,,,,,
191124036,M0209+3622,27,30.946149,36.984689,B,B,B,1.66,1.70,1.74,-3.69,-3.67,-3.66,4.21,4.19,4.19
191124036,M0209+3622,28,31.527490,36.984689,B,B,B,1.53,1.49,1.51,-3.75,-3.72,-3.71,4.19,4.20,4.24
191124036,M0209+3622,29,32.108832,36.984689,B,G,G,1.40,1.37,1.41,-4.43,-6.02,-6.03,4.93,4.23,4.22
191124036,M0209+3622,30,32.690173,36.984689,G,G,G,1.36,1.38,1.42,-5.92,-6.03,-5.97,4.25,4.24,4.30
191124036,M0209+3622,31,33.271514,36.984689,B,B,B,1.45,1.47,1.52,-4.19,-4.17,-4.16,4.28,4.30,4.32
191124036,M0209+3622,32,33.852856,36.984689,G,G,G,1.81,1.85,1.91,-5.94,-5.91,-5.90,4.29,4.23,4.28
191124036,M0209+3622,33,30.655478,37.390037,G,G,G,1.91,1.95,2.02,-6.02,-5.92,-5.97,4.23,4.23,4.26
191124036,M0209+3622,34,31.236820,37.390037,G,G,G,1.62,1.65,1.69,-6.03,-5.95,-5.97,4.25,4.26,4.25
191124036,M0209+3622,35,31.818161,37.390037,G,B,G,1.61,1.91,1.68,-6.05,-2.86,-5.93,4.20,7.12,4.29
191124036,M0209+3622,36,32.399502,37.390037,G,G,G,1.61,1.69,1.73,-5.96,-6.42,-6.19,4.20,4.16,4.15
191124036,M0209+3622,37,32.980844,37.390037,G,G,G,1.97,2.01,2.08,-5.87,-5.96,-6.08,4.26,4.26,4.28
191124036,M0209+3622,38,33.562185,37.390037,B,B,B,1.61,1.66,1.72,-4.22,-4.18,-4.19,4.27,4.32,4.29
191124036,M0209+3622,39,34.143526,37.390037,G,G,G,2.52,2.55,2.59,-5.88,-5.90,-5.86,4.27,4.27,4.25
191125047,S2232+3848,0,338.070833,38.808889,G,G,G,1.41,1.46,1.49,-6.12,-6.10,-5.97,4.21,4.22,4.23
191125047,S2232+3848,1,336.118689,37.795519,G,G,G,2.01,2.08,2.09,-5.87,-5.64,-5.86,4.28,4.33,4.32
191125047,S2232+3848,2,336.719349,37.795519,G,G,G,1.59,1.64,1.67,-5.89,-5.97,-5.95,4.25,4.27,4.28
191125047,S2232+3848,3,337.320008,37.795519,G,G,G,1.56,1.60,1.63,-5.99,-5.93,-5.95,4.20,4.26,4.22
191125047,S2232+3848,4,337.920668,37.795519,G,G,G,1.50,1.54,1.58,-5.93,-5.87,-5.56,4.26,4.22,4.23
191125047,S2232+3848,5,338.521328,37.795519,O,O,B,1.47,1.54,1.54,-4.80,-4.66,-4.42,4.28,4.32,4.27
191125047,S2232+3848,6,339.121987,37.795519,G,G,G,1.61,1.63,1.68,-5.93,-5.95,-5.85,4.26,4.24,4.25
191125047,S2232+3848,7,339.722647,37.795519,B,B,B,2.11,2.18,2.23,-4.16,-4.01,-3.93,4.28,4.34,4.35
191125047,S2232+3848,8,336.419019,38.200867,G,G,G,2.00,2.09,2.14,-5.90,-5.87,-6.01,4.25,4.28,4.28
191125047,S2232+3848,9,337.019679,38.200867,G,G,G,1.54,1.56,1.57,-5.96,-5.97,-5.92,4.25,4.27,4.25
191125047,S2232+3848,10,337.620338,38.200867,G,G,G,1.45,1.48,1.50,-5.97,-5.97,-5.98,4.25,4.25,4.22
191125047,S2232+3848,11,338.220998,38.200867,G,G,G,1.46,1.48,1.48,-6.03,-6.06,-6.01,4.23,4.24,4.22
191125047,S2232+3848,12,338.821658,38.200867,B,B,B,1.46,1.51,1.56,-4.38,-4.43,-4.35,4.24,4.22,4.26
191125047,S2232+3848,13,339.422317,38.200867,G,G,G,1.59,1.63,1.69,-5.90,-5.92,-5.90,4.27,4.23,4.29
191125047,S2232+3848,14,340.022977,38.200867,B,B,B,2.20,2.27,2.27,-3.78,-3.76,-3.73,4.24,4.24,4.21
191125047,S2232+3848,15,336.719349,38.606215,G,G,G,1.61,1.69,1.75,-5.95,-5.87,-5.89,4.25,4.27,4.25
191125047,S2232+3848,16,337.320008,38.606215,G,G,G,1.50,1.53,1.56,-5.97,-6.07,-5.91,4.21,4.21,4.23
191125047,S2232+3848,17,337.920668,38.606215,G,G,G,1.44,1.45,1.45,-6.05,-6.07,-6.01,4.19,4.20,4.26
191125047,S2232+3848,18,338.521328,38.606215,B,B,B,1.46,1.49,1.50,-3.99,-3.96,-3.93,4.20,4.20,4.23
191125047,S2232+3848,19,339.121987,38.606215,B,B,B,1.54,1.61,1.67,-3.53,-3.50,-3.46,4.19,4.20,4.18
191125047,S2232+3848,20,339.722647,38.606215,G,G,G,1.72,1.83,1.90,-6.01,-5.94,-5.90,4.24,4.22,4.23
191125047,S2232+3848,21,336.419019,39.011563,B,B,B,2.33,2.35,2.39,-4.46,-4.38,-4.40,4.25,4.29,4.22
191125047,S2232+3848,22,337.019679,39.011563,B,B,B,1.62,1.65,1.66,-4.18,-4.30,-4.34,4.26,4.27,4.29
191125047,S2232+3848,23,337.620338,39.011563,G,G,G,1.58,1.62,1.66,-6.10,-6.08,-6.16,4.21,4.21,4.22
191125047,S2232+3848,24,338.220998,39.011563,G,G,G,1.73,1.66,1.71,-5.88,-6.16,-6.02,4.24,4.23,4.25
191125047,S2232+3848,25,338.821658,39.011563,B,B,B,1.64,1.73,1.77,-3.52,-3.50,-3.46,4.18,4.27,4.21
191125047,S2232+3848,26,339.422317,39.011563,,,,,,,,,,,,
191125047,S2232+3848,27,336.719349,39.416911,B,B,B,1.66,1.74,1.80,-4.06,-3.94,-3.84,4.20,4.21,4.20
191125047,S2232+3848,28,337.320008,39.416911,B,B,B,1.62,1.62,1.67,-4.39,-4.14,-3.94,4.27,4.32,4.33
191125047,S2232+3848,29,337.920668,39.416911,B,B,B,2.77,2.90,3.42,-2.78,-2.66,-2.63,6.03,6.62,7.02
191125047,S2232+3848,30,338.521328,39.416911,B,B,B,1.45,1.50,1.54,-3.86,-3.84,-3.83,4.19,4.21,4.23
191125047,S2232+3848,31,339.121987,39.416911,G,G,G,1.46,1.50,1.55,-5.89,-5.88,-5.78,4.27,4.24,4.29
191125047,S2232+3848,32,339.722647,39.416911,O,O,O,1.84,1.90,1.93,-5.29,-5.27,-4.92,4.29,4.33,4.27
191125047,S2232+3848,33,336.419019,39.822259,B,B,B,2.69,2.88,3.04,-3.37,-3.33,-3.31,4.88,5.00,5.16
191125047,S2232+3848,34,337.019679,39.822259,B,B,B,2.21,2.18,2.27,-3.09,-3.07,-3.05,4.98,4.85,5.00
191125047,S2232+3848,35,337.620338,39.822259,B,B,B,2.09,2.27,2.09,-4.09,-3.07,-3.83,4.32,6.66,4.53
191125047,S2232+3848,36,338.220998,39.822259,G,G,G,1.71,1.81,1.87,-6.09,-6.37,-6.47,4.21,4.16,4.17
191125047,S2232+3848,37,338.821658,39.822259,G,G,G,1.96,2.01,2.05,-5.97,-6.00,-6.12,4.23,4.22,4.22
191125047,S2232+3848,38,339.422317,39.822259,G,G,G,1.67,1.72,1.76,-5.97,-5.90,-5.88,4.23,4.25,4.29
191125047,S2232+3848,39,340.022977,39.822259,G,G,G,2.52,2.60,2.58,-6.01,-5.87,-5.88,4.25,4.33,4.25
191207034,M1403+5324,0,210.850000,53.401389,,,,,,,,,,,,
191207034,M1403+5324,1,208.298547,52.388019,,,,,,,,,,,,
191207034,M1403+5324,2,209.083609,52.388019,,,,,,,,,,,,
191207034,M1403+5324,3,209.868672,52.388019,,,,,,,,,,,,
191207034,M1403+5324,4,210.653734,52.388019,,,,,,,,,,,,
191207034,M1403+5324,5,211.438797,52.388019,,,,,,,,,,,,
191207034,M1403+5324,6,212.223859,52.388019,,,,,,,,,,,,
191207034,M1403+5324,7,213.008922,52.388019,,,,,,,,,,,,
191207034,M1403+5324,8,208.691078,52.793367,G,G,G,2.47,2.49,2.58,-5.63,-5.85,-5.98,4.31,4.26,4.25
191207034,M1403+5324,9,209.476141,52.793367,G,G,G,1.55,1.53,1.55,-5.87,-5.94,-5.86,4.27,4.25,4.28
191207034,M1403+5324,10,210.261203,52.793367,B,B,B,1.57,1.52,2.03,-3.93,-3.93,-3.10,4.58,4.25,6.63
191207034,M1403+5324,11,211.046266,52.793367,O,B,B,1.52,1.76,1.78,-5.12,-4.47,-3.74,4.41,4.88,5.68
191207034,M1403+5324,12,211.831328,52.793367,G,G,G,1.51,1.50,1.52,-5.95,-6.05,-6.06,4.20,4.23,4.23
191207034,M1403+5324,13,212.616391,52.793367,B,B,B,2.76,2.67,2.70,-3.47,-3.50,-3.79,6.19,6.15,5.75
191207034,M1403+5324,14,213.401453,52.793367,B,B,B,2.69,2.46,2.34,-2.96,-3.97,-4.02,6.28,4.21,4.29
191207034,M1403+5324,15,209.083609,53.198715,G,G,G,1.92,1.93,1.98,-5.76,-5.42,-5.82,4.28,4.34,4.29
191207034,M1403+5324,16,209.868672,53.198715,G,G,G,1.44,1.45,1.53,-5.91,-5.93,-5.99,4.25,4.23,4.22
191207034,M1403+5324,17,210.653734,53.198715,B,B,B,1.53,1.47,1.47,-3.79,-3.73,-3.70,4.21,4.26,4.22
191207034,M1403+5324,18,211.438797,53.198715,G,G,G,1.46,1.51,1.53,-5.94,-6.00,-5.88,4.27,4.21,4.25
191207034,M1403+5324,19,212.223859,53.198715,G,G,G,1.73,1.68,1.58,-5.95,-5.95,-5.97,4.21,4.23,4.25
191207034,M1403+5324,20,213.008922,53.198715,,,,,,,,,,,,
191207034,M1403+5324,21,208.691078,53.604063,G,G,G,1.76,1.75,1.82,-5.87,-5.89,-5.92,4.25,4.24,4.27
191207034,M1403+5324,22,209.476141,53.604063,G,G,G,1.54,1.52,1.54,-5.88,-5.98,-6.03,4.25,4.25,4.28
191207034,M1403+5324,23,210.261203,53.604063,B,O,B,1.55,1.55,1.60,-3.93,-4.55,-3.97,4.42,4.58,4.41
191207034,M1403+5324,24,211.046266,53.604063,,,,,,,,,,,,
191207034,M1403+5324,25,211.831328,53.604063,G,G,G,1.51,1.53,1.55,-5.93,-5.96,-5.93,4.23,4.20,4.26
191207034,M1403+5324,26,212.616391,53.604063,G,G,G,1.54,1.56,1.62,-5.95,-5.87,-6.00,4.30,4.27,4.25
191207034,M1403+5324,27,209.083609,54.009411,G,B,G,1.53,1.59,1.58,-5.80,-4.25,-5.97,4.27,4.81,4.27
191207034,M1403+5324,28,209.868672,54.009411,G,G,G,1.59,1.53,1.56,-5.92,-6.05,-6.05,4.26,4.21,4.25
191207034,M1403+5324,29,210.653734,54.009411,G,G,G,1.38,1.42,1.47,-5.84,-5.86,-6.04,4.22,4.25,4.22
191207034,M1403+5324,30,211.438797,54.009411,G,G,G,1.39,1.40,1.45,-5.83,-5.87,-5.85,4.26,4.23,4.25
191207034,M1403+5324,31,212.223859,54.009411,G,B,G,1.56,2.08,1.63,-5.79,-2.55,-5.91,4.24,7.97,4.26
191207034,M1403+5324,32,213.008922,54.009411,G,B,G,1.93,2.05,2.04,-5.76,-3.95,-5.84,4.28,5.29,4.30
191207034,M1403+5324,33,208.691078,54.414759,G,G,G,1.98,1.93,2.02,-5.79,-6.03,-6.04,4.24,4.22,4.20
191207034,M1403+5324,34,209.476141,54.414759,G,G,G,1.67,1.66,1.70,-5.90,-6.03,-5.96,4.23,4.25,4.27
191207034,M1403+5324,35,210.261203,54.414759,G,G,G,1.53,1.53,1.57,-5.94,-6.00,-5.95,4.23,4.24,4.25
191207034,M1403+5324,36,211.046266,54.414759,G,B,O,1.70,1.90,1.95,-5.86,-4.36,-4.71,4.23,4.94,4.70
191207034,M1403+5324,37,211.831328,54.414759,G,G,G,1.64,1.64,1.70,-5.87,-5.97,-5.90,4.25,4.24,4.27
191207034,M1403+5324,38,212.616391,54.414759,G,G,G,2.12,2.16,2.22,-5.82,-5.40,-6.06,4.27,4.33,4.22
191207034,M1403+5324,39,213.401453,54.414759,G,B,G,2.71,3.43,2.74,-5.65,-2.63,-5.94,4.31,7.99,4.27
191207035,M0155+3356,0,28.829167,33.944444,,,,,,,,,,,,
