taskid,beam,cont_pass,pol_pass,pol_V_pass,pol_QU_pass,HI_all_good,HI_all_good_ok,HI_c2_good_ok,HI_c2_good,HI_pass,all_pass,s_in,s_out,rat,N2,Ex-2,pol_s_in,pol_s_out,pol_rat,pol_N2,pol_Ex-2,pol_ftmax,pol_peak_in,pol_P2,pol_bmin,Q_bm_fg,U_bm_fg,Q_st_fg,U_st_fg,Field
191115040,13,True,True,True,True,True,True,True,True,True,False,38.7,35.1,1.1,1.6,144.0,36.0,34.9,1.03,1.0,621.0,6.7,2240.8,1.0,0.2,0.08,0.08,0.12,0.12,M1304+2904
191115040,15,True,False,True,False,True,True,True,True,True,False,46.3,41.6,1.11,1.6,139.0,42.7,41.5,1.03,1.0,620.0,4.6,2340.6,1.0,0.6,1.0,1.0,0.12,0.12,M1304+2904
191115040,16,True,True,True,True,True,True,True,True,True,True,38.1,31.9,1.19,2.1,273.0,31.4,31.1,1.01,0.9,577.0,6.1,1647.5,0.9,0.4,0.08,0.08,0.08,0.08,M1304+2904
191115040,17,True,True,True,True,True,True,True,True,True,True,39.7,34.9,1.14,1.7,170.0,35.4,34.6,1.02,1.0,637.0,4.5,1791.4,1.0,0.5,0.08,0.08,0.12,0.12,M1304+2904
191115040,18,True,True,True,True,True,True,True,True,True,True,37.5,31.4,1.19,2.1,275.0,32.1,31.4,1.02,1.0,634.0,7.0,1649.4,1.0,-0.0,0.08,0.08,0.12,0.12,M1304+2904
191115040,19,True,True,True,True,False,True,True,False,False,True,39.2,34.8,1.13,1.7,188.0,34.3,34.5,1.0,1.0,646.0,5.9,537.6,1.0,0.1,0.08,0.08,0.12,0.12,M1304+2904
191115040,22,True,True,True,True,False,True,True,False,False,False,39.3,32.5,1.21,2.3,334.0,34.3,32.2,1.07,1.0,647.0,7.2,1853.9,1.0,0.3,0.08,0.08,0.12,0.12,M1304+2904
191115040,23,True,True,True,True,True,True,True,True,True,False,35.1,30.2,1.16,1.9,235.0,30.5,29.9,1.02,1.0,623.0,6.1,1627.8,1.0,0.1,0.08,0.08,0.12,0.12,M1304+2904
191115040,24,True,True,True,True,True,True,True,True,True,True,36.0,31.2,1.15,1.9,231.0,31.5,30.8,1.02,1.0,652.0,4.8,1669.5,1.0,0.1,0.08,0.08,0.12,0.12,M1304+2904
191115040,26,True,True,True,True,True,True,True,True,True,True,38.2,33.7,1.13,1.7,182.0,34.0,33.6,1.01,1.0,647.0,4.5,837.9,1.0,0.1,0.08,0.08,0.12,0.12,M1304+2904
191115040,29,True,True,True,True,True,True,True,True,True,False,37.4,32.9,1.14,1.7,175.0,33.5,33.0,1.01,1.0,627.0,3.9,1542.0,1.0,0.5,0.08,0.08,0.12,0.12,M1304+2904
191115040,30,True,True,True,True,True,True,True,True,True,False,35.0,31.4,1.12,1.6,148.0,31.9,31.3,1.02,1.0,646.0,5.0,1564.1,1.0,0.1,0.08,0.08,0.12,0.12,M1304+2904
191115040,31,True,True,True,True,True,True,True,True,True,False,38.8,35.3,1.1,1.5,139.0,35.3,35.0,1.01,1.0,631.0,5.0,1617.7,1.0,0.1,0.08,0.08,0.12,0.12,M1304+2904
191115040,32,True,True,True,True,True,True,True,True,True,True,43.3,39.2,1.1,1.5,137.0,38.7,38.5,1.0,1.0,617.0,6.2,1003.3,1.0,0.2,0.08,0.08,0.12,0.12,M1304+2904
191115040,33,True,True,True,True,True,True,True,True,True,True,53.9,49.4,1.09,1.5,125.0,49.0,49.0,1.0,1.0,653.0,8.2,1549.6,1.0,-0.1,0.08,0.08,0.17,0.12,M1304+2904
191115040,35,True,True,True,True,True,True,True,True,True,True,40.1,34.8,1.15,1.8,208.0,34.3,34.3,1.0,1.0,621.0,8.6,936.5,1.0,0.2,0.08,0.08,0.12,0.12,M1304+2904
191115040,36,True,True,True,True,True,True,True,True,True,False,40.3,34.8,1.16,1.9,226.0,36.1,34.8,1.04,1.0,641.0,4.7,2299.4,1.0,0.2,0.08,0.08,0.12,0.12,M1304+2904
191115040,37,True,True,True,True,False,True,True,True,False,False,41.2,35.2,1.17,1.9,240.0,35.1,34.5,1.02,1.0,656.0,8.0,1446.8,1.0,0.4,0.08,0.08,0.12,0.12,M1304+2904
191115040,38,True,True,True,True,True,True,True,True,True,False,48.6,42.5,1.14,1.8,197.0,41.9,42.0,1.0,1.0,660.0,9.2,374.2,1.0,0.4,0.08,0.08,0.17,0.17,M1304+2904
191115040,39,True,False,False,True,True,True,True,True,True,False,58.7,51.9,1.13,1.8,192.0,52.0,52.6,0.99,0.9,592.0,95.8,951.3,0.9,0.4,0.08,0.08,0.17,0.17,M1304+2904
191115041,3,True,True,True,True,True,True,True,True,True,True,37.3,33.0,1.13,1.7,207.0,34.6,33.0,1.05,1.0,736.0,2.7,2421.6,1.0,0.7,0.08,0.08,0.08,0.08,M0155+3622
191115041,5,True,True,True,True,False,False,False,False,False,False,37.7,32.3,1.17,2.0,284.0,33.5,32.1,1.04,1.0,737.0,2.6,2123.4,1.0,0.6,0.08,0.08,0.08,0.08,M0155+3622
191115041,6,True,True,True,True,False,False,False,False,False,False,40.8,36.3,1.13,1.6,184.0,37.2,36.6,1.01,1.0,732.0,5.2,1426.7,1.0,0.5,0.08,0.08,0.08,0.08,M0155+3622
191115041,7,True,False,True,False,True,True,True,True,True,False,57.9,53.6,1.08,1.5,116.0,54.6,53.5,1.02,1.0,620.0,6.0,2760.4,1.0,-0.1,1.0,1.0,0.08,0.08,M0155+3622
191115041,9,True,False,False,True,True,True,True,True,True,True,42.0,34.8,1.21,2.2,347.0,57.8,38.5,1.5,3.1,2218.0,4.6,4203.9,3.1,0.4,0.08,0.08,0.08,0.08,M0155+3622
191115041,10,True,True,True,True,True,True,True,True,True,True,35.5,30.6,1.16,2.0,281.0,30.7,30.6,1.0,1.0,722.0,3.6,371.1,1.0,0.8,0.08,0.08,0.08,0.08,M0155+3622
191115041,12,True,True,True,True,False,False,False,False,False,False,39.4,34.2,1.15,1.8,235.0,35.2,34.1,1.03,1.0,730.0,5.4,1701.1,1.0,0.6,0.08,0.08,0.08,0.08,M0155+3622
191115041,13,True,True,True,True,True,True,True,True,True,False,40.3,35.3,1.14,1.8,227.0,36.2,35.1,1.03,1.0,710.0,24.9,2075.5,1.0,1.2,0.08,0.08,0.08,0.08,M0155+3622
191115041,14,True,True,True,True,False,True,True,True,False,False,52.1,45.2,1.15,1.9,242.0,47.0,44.7,1.05,1.1,776.0,7.4,2019.9,1.1,0.9,0.08,0.08,0.08,0.08,M0155+3622
191115041,16,True,True,True,True,True,True,True,True,True,True,37.3,32.0,1.16,2.0,279.0,32.4,32.0,1.01,1.0,713.0,2.8,1617.7,1.0,0.2,0.08,0.08,0.08,0.08,M0155+3622
191115041,19,True,True,True,True,True,True,True,True,True,True,38.9,34.4,1.13,1.7,210.0,34.2,34.4,0.99,1.0,732.0,5.8,463.3,1.0,0.3,0.08,0.08,0.08,0.08,M0155+3622
191115041,23,True,True,True,True,True,True,True,True,True,False,36.5,30.8,1.19,2.1,315.0,31.7,30.9,1.03,1.0,756.0,3.6,1621.9,1.0,1.5,0.08,0.08,0.08,0.08,M0155+3622
191115041,24,True,True,True,True,False,False,False,False,False,True,37.4,31.7,1.18,2.1,304.0,32.5,31.5,1.03,1.1,785.0,2.7,1562.7,1.1,1.2,0.08,0.08,0.08,0.08,M0155+3622
191115041,26,True,True,True,True,True,True,True,True,True,True,37.3,33.2,1.12,1.6,180.0,33.1,33.4,0.99,0.9,683.0,6.4,368.8,1.0,1.8,0.08,0.08,0.08,0.08,M0155+3622
191115041,29,True,True,True,True,False,False,False,False,False,False,36.6,32.5,1.13,1.7,197.0,32.9,32.5,1.01,1.0,694.0,5.0,1573.7,1.0,1.7,0.08,0.08,0.08,0.08,M0155+3622
191115041,30,True,True,True,True,True,True,True,True,True,False,39.3,32.3,1.22,2.3,363.0,33.8,32.8,1.03,1.1,774.0,3.2,1546.8,1.1,1.5,0.08,0.08,0.08,0.08,M0155+3622
191115041,31,True,True,True,True,True,True,True,True,True,False,39.3,35.5,1.11,1.6,174.0,35.8,35.1,1.02,1.0,737.0,6.2,1569.3,1.0,1.5,0.08,0.08,0.08,0.08,M0155+3622
191115041,32,True,True,True,True,True,True,True,True,True,True,41.5,37.3,1.11,1.5,150.0,37.0,37.1,1.0,1.0,718.0,10.1,978.1,1.0,1.2,0.08,0.08,0.08,0.08,M0155+3622
191115041,35,True,False,False,True,True,True,True,True,True,True,39.1,32.4,1.21,2.2,356.0,36.4,32.1,1.13,1.1,784.0,2.6,3744.2,1.1,1.2,0.08,0.08,0.08,0.08,M0155+3622
191115041,36,True,True,True,True,False,False,False,False,False,False,37.7,32.9,1.15,1.8,235.0,33.7,32.6,1.03,1.0,731.0,5.0,2110.8,1.0,1.4,0.08,0.08,0.08,0.08,M0155+3622
191115041,37,True,True,True,True,False,False,False,False,False,False,39.4,32.5,1.21,2.3,380.0,32.9,32.1,1.02,1.0,735.0,4.4,1378.9,1.0,1.3,0.08,0.08,0.08,0.08,M0155+3622
191115041,38,True,True,True,True,True,True,True,True,True,False,47.0,41.0,1.15,1.9,252.0,42.0,41.3,1.02,1.0,747.0,3.2,1680.6,1.0,1.5,0.08,0.08,0.08,0.08,M0155+3622
191115041,39,True,True,True,True,True,True,True,True,True,False,54.1,48.2,1.12,1.5,157.0,48.2,48.0,1.01,1.0,714.0,7.1,1130.3,1.0,2.2,0.08,0.08,0.08,0.08,M0155+3622
191116041,4,True,True,True,True,True,True,True,True,True,False,40.4,34.0,1.19,2.0,300.0,33.9,33.7,1.0,1.0,730.0,13.0,993.0,0.9,0.6,0.08,0.08,0.08,0.08,S2218+3848
191116041,5,True,True,True,True,False,False,False,False,False,False,40.6,35.9,1.13,1.7,194.0,35.2,34.7,1.01,0.9,681.0,5.7,2143.5,0.9,1.0,0.08,0.08,0.12,0.12,S2218+3848
191116041,6,True,False,False,True,False,False,False,False,False,False,43.2,39.4,1.1,1.5,146.0,38.8,39.5,0.98,0.8,632.0,33.8,1448.3,0.8,1.3,0.08,0.08,0.12,0.08,S2218+3848
191116041,8,True,False,True,False,True,True,True,True,True,True,56.6,49.1,1.15,1.8,229.0,49.5,48.9,1.01,1.0,750.0,5.6,1476.8,1.0,-2.3,1.0,1.0,0.12,0.12,S2218+3848
191116041,12,True,True,True,True,False,False,False,False,False,False,39.8,36.2,1.1,1.5,143.0,36.1,35.9,1.0,0.9,714.0,4.9,1553.5,1.0,-1.5,0.08,0.08,0.08,0.08,S2218+3848
191116041,13,True,True,True,True,True,True,True,True,True,False,40.2,33.9,1.18,2.1,313.0,35.2,33.9,1.04,1.0,717.0,3.2,2202.1,1.0,0.0,0.08,0.08,0.08,0.08,S2218+3848
191116041,14,True,True,True,True,True,True,True,True,True,False,49.1,44.9,1.09,1.5,134.0,45.5,44.3,1.03,1.0,753.0,5.7,1975.3,1.0,-1.4,0.08,0.08,0.12,0.12,S2218+3848
191116041,18,True,True,True,True,True,True,True,True,True,True,37.1,33.2,1.12,1.6,184.0,33.1,32.9,1.01,1.0,725.0,10.9,1620.4,0.9,-0.5,0.08,0.08,0.08,0.08,S2218+3848
191116041,19,True,True,True,True,True,True,True,True,True,True,40.0,35.3,1.13,1.7,218.0,35.5,35.6,1.0,1.0,745.0,3.5,391.3,1.0,-0.7,0.08,0.08,0.08,0.08,S2218+3848
191116041,22,True,True,True,True,True,True,True,True,True,False,43.3,35.5,1.22,2.2,364.0,36.0,35.1,1.02,1.0,751.0,6.6,1908.8,1.0,-2.7,0.08,0.08,0.08,0.08,S2218+3848
191116041,24,True,True,True,True,True,True,True,True,True,True,43.3,36.1,1.2,2.2,342.0,35.4,35.2,1.01,1.0,725.0,17.2,1679.0,1.0,-3.4,0.08,0.08,0.12,0.12,S2218+3848
191116041,25,True,True,True,True,True,True,True,True,True,True,39.1,33.4,1.17,2.0,284.0,33.5,33.6,1.0,1.0,743.0,3.3,691.0,1.0,-2.7,0.08,0.08,0.08,0.08,S2218+3848
191116041,26,True,True,True,True,False,False,False,False,False,True,40.5,34.4,1.18,2.0,305.0,34.1,33.8,1.01,1.0,717.0,6.0,1576.3,0.9,-1.9,0.08,0.08,0.08,0.08,S2218+3848
191116041,33,True,True,True,True,False,False,False,False,False,True,57.0,50.0,1.14,1.8,242.0,49.4,49.4,1.0,1.0,754.0,8.6,1442.5,0.9,-1.6,0.08,0.08,0.12,0.12,S2218+3848
191116041,34,True,True,True,True,True,True,True,True,True,True,42.8,37.0,1.16,1.9,263.0,38.2,36.8,1.04,1.0,804.0,11.4,1715.9,1.0,-2.3,0.08,0.08,0.12,0.08,S2218+3848
191116041,35,True,True,True,True,True,True,True,True,True,True,38.9,34.1,1.14,1.7,206.0,33.8,33.7,1.0,1.0,740.0,4.5,459.5,1.0,-2.5,0.08,0.08,0.08,0.08,S2218+3848
191116041,38,True,False,False,False,False,False,False,False,False,False,50.4,42.3,1.19,2.2,346.0,47.2,41.3,1.14,1.1,850.0,10.9,3905.2,1.2,-1.2,0.62,0.62,0.12,0.08,S2218+3848
191116041,39,True,False,False,True,False,False,False,False,False,False,57.5,48.6,1.18,2.3,375.0,66.5,47.8,1.39,1.2,867.0,6.2,9727.5,1.2,-1.6,0.08,0.08,0.12,0.12,S2218+3848
191117038,2,True,True,True,True,True,True,True,True,True,True,43.8,37.0,1.18,2.0,253.0,37.3,36.9,1.01,1.0,619.0,12.6,1489.6,1.0,0.2,0.08,0.08,0.12,0.12,M1317+2904
191117038,3,True,True,True,True,True,True,True,True,True,True,39.5,35.0,1.13,1.6,155.0,36.1,34.8,1.04,1.0,598.0,7.2,2276.9,1.0,-0.0,0.08,0.08,0.08,0.08,M1317+2904
191117038,4,True,True,True,True,True,True,True,True,True,True,38.7,33.8,1.15,1.8,190.0,33.6,33.6,1.0,1.0,590.0,4.3,922.2,1.0,-0.4,0.08,0.08,0.12,0.12,M1317+2904
191117038,6,True,True,True,True,False,True,True,False,False,False,47.8,40.1,1.19,2.2,291.0,39.9,39.7,1.01,0.9,580.0,4.5,1545.0,1.0,-0.7,0.08,0.08,0.08,0.08,M1317+2904
191117038,8,True,False,True,False,True,True,True,True,True,True,54.0,49.8,1.08,1.4,96.0,49.6,49.5,1.0,1.0,611.0,7.1,1488.1,0.9,-0.1,1.0,1.0,0.12,0.12,M1317+2904
191117038,9,True,True,True,True,True,True,True,True,True,True,44.8,38.8,1.15,1.9,215.0,42.0,39.7,1.06,1.2,772.0,7.6,574.8,1.3,-0.3,0.08,0.08,0.12,0.08,M1317+2904
191117038,11,True,True,True,True,True,True,True,True,True,True,45.6,37.6,1.21,2.2,296.0,38.4,37.2,1.03,1.0,632.0,4.6,2036.9,1.0,-1.0,0.08,0.08,0.08,0.08,M1317+2904
191117038,12,True,True,True,True,False,False,False,False,False,True,46.4,39.1,1.19,2.1,268.0,38.1,38.0,1.0,0.9,596.0,4.8,1600.7,0.9,-1.4,0.08,0.08,0.12,0.12,M1317+2904
191117038,13,True,True,True,True,True,True,True,True,True,True,41.0,36.7,1.12,1.6,148.0,37.4,36.3,1.03,1.0,612.0,3.7,2199.0,1.0,-0.4,0.08,0.08,0.12,0.12,M1317+2904
191117038,14,True,True,True,True,True,True,True,True,True,False,52.5,46.1,1.14,1.8,202.0,48.1,46.0,1.05,1.0,621.0,6.3,2040.7,0.9,-0.6,0.08,0.08,0.12,0.12,M1317+2904
191117038,18,True,True,True,True,True,True,True,True,True,True,41.9,35.0,1.2,2.1,265.0,35.7,34.5,1.03,1.0,638.0,3.7,1815.0,1.0,-0.7,0.08,0.08,0.08,0.08,M1317+2904
191117038,23,True,True,True,True,True,True,True,True,True,False,38.2,33.1,1.15,1.7,185.0,33.8,33.1,1.02,1.0,614.0,3.9,1777.7,1.0,0.4,0.08,0.08,0.08,0.12,M1317+2904
191117038,27,True,True,True,True,True,True,True,True,True,True,43.4,36.7,1.18,2.0,246.0,37.7,36.2,1.04,1.1,700.0,4.1,1455.5,1.0,-0.3,0.08,0.08,0.12,0.12,M1317+2904
191117038,34,True,True,True,True,True,True,True,True,True,True,46.4,38.7,1.2,2.2,312.0,38.5,37.8,1.02,1.0,651.0,6.0,1801.1,1.0,-0.0,0.08,0.08,0.12,0.12,M1317+2904
191117038,35,True,True,True,True,True,True,True,True,True,True,43.2,35.6,1.21,2.2,300.0,35.5,35.2,1.01,1.0,659.0,8.5,611.6,1.0,0.2,0.08,0.08,0.12,0.12,M1317+2904
191117038,36,True,True,True,True,True,True,True,True,True,True,46.1,37.7,1.22,2.3,339.0,38.9,37.4,1.04,1.0,663.0,12.1,2385.8,1.1,0.0,0.08,0.08,0.12,0.12,M1317+2904
191117038,37,True,True,True,True,False,True,True,True,False,True,43.4,36.7,1.18,2.1,286.0,38.2,36.0,1.06,1.1,722.0,4.6,1654.6,1.1,-0.4,0.08,0.08,0.12,0.12,M1317+2904
191117039,3,True,True,True,True,True,True,True,True,True,True,42.6,35.2,1.21,2.2,336.0,36.5,34.9,1.04,1.0,777.0,5.6,2488.3,1.0,2.3,0.08,0.08,0.08,0.08,M0155+3622
191117039,4,True,True,True,True,True,True,True,True,True,True,39.5,33.3,1.18,2.0,298.0,33.8,33.3,1.02,1.0,768.0,5.0,916.3,1.0,2.1,0.08,0.08,0.08,0.08,M0155+3622
191117039,5,True,True,True,True,False,False,False,False,False,True,39.5,33.6,1.18,2.0,299.0,34.9,33.6,1.04,1.0,748.0,3.3,2142.1,1.0,2.2,0.08,0.08,0.08,0.08,M0155+3622
191117039,6,True,True,True,True,False,False,False,False,False,False,44.0,38.7,1.14,1.8,221.0,38.8,38.6,1.0,1.0,718.0,10.4,1392.2,1.0,2.3,0.08,0.08,0.08,0.08,M0155+3622
191117039,12,True,True,True,True,False,False,False,False,False,True,41.1,36.0,1.14,1.8,229.0,37.1,36.1,1.03,1.0,739.0,3.9,1548.2,1.0,3.9,0.08,0.08,0.08,0.08,M0155+3622
191117039,13,True,True,True,True,True,True,True,True,True,True,43.9,37.2,1.18,2.0,278.0,38.8,37.3,1.04,1.0,698.0,4.6,2170.0,1.0,4.3,0.08,0.08,0.08,0.08,M0155+3622
191117039,16,True,True,True,True,True,True,True,True,True,True,39.2,32.8,1.19,2.2,352.0,33.7,33.0,1.02,1.0,760.0,2.9,1689.2,1.0,3.1,0.08,0.08,0.08,0.08,M0155+3622
191117039,19,True,True,True,True,True,True,True,True,True,True,40.9,35.3,1.16,1.9,266.0,35.8,35.8,1.0,1.0,756.0,5.6,425.6,1.0,2.7,0.08,0.08,0.08,0.08,M0155+3622
191117039,23,True,True,True,True,True,True,True,True,True,False,38.0,31.5,1.21,2.2,336.0,32.1,31.6,1.01,0.9,670.0,4.7,1667.2,1.0,3.0,0.08,0.08,0.08,0.08,M0155+3622
191117039,24,True,True,True,True,False,True,True,False,False,True,38.8,32.8,1.18,2.1,305.0,34.0,33.0,1.03,1.1,767.0,3.2,1649.2,1.0,2.4,0.08,0.08,0.08,0.08,M0155+3622
191117039,26,True,True,True,True,True,True,True,True,True,True,38.2,34.4,1.11,1.6,163.0,34.1,34.3,1.0,1.0,692.0,10.1,389.6,1.0,2.2,0.08,0.08,0.08,0.08,M0155+3622
191117039,29,True,True,True,True,False,True,True,True,False,True,39.1,33.2,1.18,2.0,271.0,34.1,33.5,1.02,1.0,713.0,4.3,1535.1,1.0,3.1,0.08,0.08,0.08,0.08,M0155+3622
191117039,30,True,True,True,True,False,False,False,False,False,False,37.2,31.2,1.19,2.1,318.0,32.0,31.2,1.03,1.0,715.0,4.3,1558.9,1.0,3.6,0.08,0.08,0.08,0.08,M0155+3622
191117039,31,True,True,True,True,True,True,True,True,True,False,39.9,36.0,1.11,1.5,154.0,36.4,35.8,1.02,1.0,720.0,8.3,1602.1,1.0,2.6,0.08,0.08,0.08,0.08,M0155+3622
191117039,32,True,True,True,True,True,True,True,True,True,True,45.1,39.3,1.15,1.7,197.0,39.7,39.1,1.01,1.0,750.0,6.0,1113.8,1.0,2.5,0.08,0.08,0.08,0.08,M0155+3622
191117039,35,True,False,False,True,True,True,True,True,True,True,40.3,33.4,1.21,2.4,391.0,37.4,33.4,1.12,1.0,731.0,3.4,3646.3,1.1,2.6,0.08,0.08,0.08,0.08,M0155+3622
191117039,36,True,True,True,True,False,False,False,False,False,True,41.7,34.2,1.22,2.3,366.0,36.2,34.2,1.06,1.1,826.0,5.0,2120.6,1.1,2.8,0.08,0.08,0.08,0.08,M0155+3622
191117039,37,True,True,True,True,False,False,False,False,False,True,38.1,33.5,1.14,1.9,244.0,34.5,33.3,1.04,1.1,800.0,4.1,1406.2,1.1,2.4,0.08,0.08,0.08,0.08,M0155+3622
191117039,38,True,True,True,True,True,True,True,True,True,False,49.9,42.7,1.17,2.1,311.0,43.6,42.9,1.02,1.0,745.0,5.3,1578.6,1.0,2.5,0.08,0.08,0.08,0.08,M0155+3622
191120096,1,True,True,True,True,True,True,True,True,True,True,54.1,45.9,1.18,2.1,296.0,49.9,46.1,1.08,1.1,755.0,8.3,2826.0,1.1,-2.2,0.08,0.08,0.08,0.08,M0155+3622
191120096,2,True,False,False,True,True,True,True,True,True,True,40.1,33.7,1.19,2.2,324.0,38.1,33.8,1.13,1.0,724.0,4.4,3242.2,1.0,-2.1,0.08,0.08,0.08,0.08,M0155+3622
191120096,3,True,True,True,True,True,True,True,True,True,True,38.0,32.9,1.15,1.9,243.0,33.4,33.2,1.0,1.0,729.0,3.6,626.4,1.0,-1.2,0.08,0.08,0.08,0.08,M0155+3622
191120096,4,True,True,True,True,True,True,True,True,True,True,36.1,31.3,1.15,1.8,225.0,32.8,31.6,1.04,1.0,710.0,3.8,2055.8,1.0,-0.3,0.08,0.08,0.08,0.08,M0155+3622
191120096,5,True,True,True,True,True,True,True,True,True,True,37.4,32.3,1.16,1.9,253.0,33.7,32.3,1.04,1.0,696.0,2.4,2108.4,1.0,0.7,0.08,0.08,0.08,0.08,M0155+3622
191120096,6,True,True,True,True,True,True,True,True,True,False,37.1,33.4,1.11,1.6,173.0,33.7,33.5,1.01,1.0,697.0,4.9,1056.5,1.0,0.8,0.08,0.08,0.08,0.08,M0155+3622
191120096,7,True,False,True,False,True,True,True,True,True,False,55.8,50.9,1.1,1.5,125.0,51.0,50.7,1.01,1.0,672.0,5.8,690.5,1.0,-1.0,1.0,1.0,0.08,0.08,M0155+3622
191120096,9,True,True,True,True,True,True,True,True,True,True,37.2,31.5,1.18,2.0,291.0,33.7,31.4,1.07,1.1,773.0,3.2,1910.9,1.1,0.0,0.08,0.08,0.08,0.08,M0155+3622
191120096,10,True,True,True,True,True,True,True,True,True,True,36.4,30.8,1.18,2.0,279.0,31.0,31.0,1.0,1.0,714.0,3.4,480.6,1.0,-2.2,0.08,0.08,0.08,0.08,M0155+3622
191120096,12,True,True,True,True,True,True,True,True,True,True,35.4,30.6,1.16,1.9,264.0,32.1,30.8,1.04,1.0,746.0,3.1,1666.5,1.0,-0.8,0.08,0.08,0.08,0.08,M0155+3622
191120096,13,True,True,True,True,True,True,True,True,True,True,40.2,34.8,1.16,1.9,248.0,36.5,35.2,1.04,1.0,736.0,3.8,1986.3,1.0,0.0,0.08,0.08,0.08,0.08,M0155+3622
191120096,14,True,True,True,True,True,True,True,True,True,False,48.6,43.3,1.12,1.7,200.0,46.3,43.4,1.07,1.1,764.0,6.0,2737.6,1.1,-0.5,0.08,0.08,0.08,0.08,M0155+3622
191120096,19,True,True,True,True,True,True,True,True,True,True,37.6,33.5,1.12,1.7,198.0,33.5,33.5,1.0,1.0,728.0,3.0,274.3,1.0,-0.3,0.08,0.08,0.08,0.08,M0155+3622
191120096,20,True,True,True,True,True,True,True,True,True,True,41.1,35.9,1.15,1.8,226.0,36.3,36.0,1.01,1.0,683.0,5.1,1097.7,1.0,1.8,0.08,0.08,0.08,0.08,M0155+3622
191120096,24,True,True,True,True,False,False,False,False,False,True,36.5,30.8,1.19,2.1,322.0,31.9,31.0,1.03,1.0,748.0,2.0,1831.8,1.0,1.4,0.08,0.08,0.08,0.08,M0155+3622
191120096,25,True,True,True,True,False,True,True,True,False,True,37.7,33.2,1.14,1.7,187.0,33.8,33.2,1.02,1.0,697.0,3.9,1754.2,1.0,1.3,0.08,0.08,0.08,0.08,M0155+3622
191120096,26,True,True,True,True,True,True,True,True,True,True,36.6,32.8,1.11,1.6,179.0,33.3,32.9,1.01,1.0,707.0,2.7,1593.1,1.0,-1.3,0.08,0.08,0.08,0.08,M0155+3622
191120096,29,True,True,True,True,False,False,False,False,False,True,33.6,30.1,1.12,1.6,181.0,30.4,30.2,1.01,1.0,727.0,4.3,1356.0,1.0,0.8,0.08,0.08,0.08,0.08,M0155+3622
191120096,30,True,True,True,True,False,False,False,False,False,False,34.0,29.3,1.16,2.0,294.0,30.9,30.0,1.03,1.0,772.0,2.5,1556.6,1.0,-1.0,0.08,0.08,0.08,0.08,M0155+3622
191120096,31,True,True,True,True,True,True,True,True,True,False,34.0,31.0,1.1,1.5,142.0,31.5,30.9,1.02,1.0,741.0,2.8,1444.4,1.0,2.0,0.08,0.08,0.08,0.08,M0155+3622
191120096,32,True,True,True,True,True,True,True,True,True,True,49.4,42.6,1.16,1.9,259.0,42.1,42.1,1.0,1.0,776.0,22.1,766.8,1.0,1.9,0.08,0.08,0.08,0.08,M0155+3622
191120096,35,True,True,True,True,False,False,True,True,False,True,39.3,33.8,1.16,2.0,313.0,36.4,34.2,1.06,1.1,808.0,2.8,2748.3,1.0,1.4,0.08,0.08,0.08,0.08,M0155+3622
191120096,36,True,True,True,True,False,False,False,False,False,True,41.8,35.8,1.17,2.0,288.0,37.8,37.0,1.02,1.0,782.0,6.6,1421.4,1.0,1.9,0.08,0.08,0.12,0.12,M0155+3622
191120096,37,True,True,True,True,False,False,False,False,False,True,44.1,39.1,1.13,1.7,227.0,40.1,39.0,1.03,1.0,781.0,4.7,1932.0,1.0,2.5,0.08,0.08,0.08,0.08,M0155+3622
191120096,39,True,True,True,True,True,True,True,True,True,False,55.4,51.8,1.07,1.4,111.0,51.8,51.4,1.01,1.0,743.0,11.7,892.1,1.0,0.9,0.08,0.08,0.08,0.08,M0155+3622
191121046,1,True,True,True,True,True,True,True,True,True,True,45.5,42.5,1.07,1.4,107.0,43.4,42.0,1.03,1.0,787.0,6.4,2734.2,1.0,-1.3,0.08,0.08,0.12,0.12,S2221+4114
191121046,2,True,True,True,True,True,True,True,True,True,True,46.1,38.3,1.21,2.1,335.0,37.4,36.5,1.02,1.0,762.0,23.9,2264.6,1.0,-1.7,0.08,0.08,0.12,0.12,S2221+4114
191121046,5,True,True,True,True,True,True,True,True,True,True,39.7,32.4,1.22,2.3,389.0,33.2,32.2,1.03,1.0,745.0,17.8,1970.9,1.0,-2.1,0.08,0.08,0.08,0.08,S2221+4114
191121046,6,True,True,True,True,True,True,True,True,True,False,41.0,35.8,1.14,1.8,256.0,34.8,34.9,1.0,1.0,742.0,4.9,1041.8,1.0,-2.4,0.08,0.08,0.08,0.08,S2221+4114
191121046,8,True,False,True,False,True,True,True,True,True,True,52.0,48.1,1.08,1.4,120.0,48.9,47.9,1.02,1.0,778.0,7.3,2426.0,1.0,-2.4,1.0,1.0,0.12,0.12,S2221+4114
191121046,9,True,True,True,True,True,True,True,True,True,True,38.2,34.2,1.12,1.5,170.0,34.1,33.9,1.01,1.0,752.0,5.2,1584.8,1.0,-1.3,0.08,0.08,0.08,0.08,S2221+4114
191121046,10,True,True,True,True,True,True,True,True,True,True,35.7,31.2,1.15,1.8,229.0,30.9,31.0,1.0,1.0,763.0,4.3,513.6,1.0,-1.1,0.08,0.08,0.08,0.08,S2221+4114
