ObsID,Name,Beam,RA,Dec,V valid,QU valid,sigma_in,sigma_out,FT_max,peak_inner,bmin,Q_beam_frac,U_beam_frac,Q_noise_frac,U_noise_frac
191014041,S1320+6041,27,197.985707,61.305522,True,True,38.9,38.3,5.2,888.0,12.9,0.08,0.08,0.08,0.08
191014041,S1320+6041,28,198.942059,61.305522,True,True,34.1,32.4,3.6,1500.4,12.8,0.08,0.08,0.08,0.08
191014041,S1320+6041,29,199.898412,61.305522,True,True,31.9,30.6,3.7,546.3,12.8,0.08,0.08,0.08,0.08
191014041,S1320+6041,30,200.854764,61.305522,True,True,31.8,31.7,5.1,314.2,13.0,0.08,0.08,0.08,0.08
191014041,S1320+6041,31,201.811117,61.305522,True,True,32.5,32.0,3.3,555.7,12.9,0.08,0.08,0.08,0.08
191014041,S1320+6041,32,202.767469,61.305522,True,True,51.7,50.7,16.9,334.1,12.9,0.08,0.08,0.08,0.08
191014041,S1320+6041,33,197.507531,61.710870,True,True,49.8,49.7,10.7,546.0,12.4,0.08,0.08,0.08,0.12
191014041,S1320+6041,34,198.463883,61.710870,True,True,38.0,36.8,4.9,1393.0,12.7,0.08,0.08,0.08,0.08
191014041,S1320+6041,36,200.376588,61.710870,True,True,34.1,33.6,3.6,1056.2,12.9,0.08,0.08,0.08,0.08
191014041,S1320+6041,37,201.332941,61.710870,True,True,34.7,34.3,5.3,873.5,13.0,0.08,0.08,0.08,0.08
191014041,S1320+6041,38,202.289293,61.710870,True,True,39.8,39.7,6.4,704.1,12.7,0.08,0.08,0.08,0.08
191014041,S1320+6041,39,203.245645,61.710870,True,True,50.1,50.2,9.9,311.7,13.0,0.08,0.08,0.08,0.08
191024043,S1402+3622,0,210.541667,36.376667,True,True,32.0,31.0,4.4,476.3,11.9,0.08,0.08,0.08,0.08
191024043,S1402+3622,1,208.652308,35.363297,True,True,54.4,51.7,7.8,407.7,11.9,0.08,0.08,0.17,0.17
191024043,S1402+3622,2,209.233649,35.363297,True,False,50.8,51.4,5.6,704.6,12.3,0.54,0.54,0.12,0.12
191024043,S1402+3622,3,209.814990,35.363297,True,False,46.0,45.8,7.5,342.7,12.2,0.62,0.62,0.12,0.12
191024043,S1402+3622,4,210.396332,35.363297,False,True,41.7,34.5,4.4,5007.5,11.8,0.08,0.08,0.08,0.08
191024043,S1402+3622,6,211.559014,35.363297,True,True,35.0,34.7,4.4,958.3,11.7,0.08,0.08,0.08,0.08
191024043,S1402+3622,7,212.140356,35.363297,True,True,47.8,48.0,7.3,246.4,11.6,0.08,0.08,0.12,0.12
191024043,S1402+3622,9,209.524320,35.768645,True,True,38.3,37.1,7.6,2584.5,11.7,0.08,0.08,0.08,0.08
191024043,S1402+3622,10,210.105661,35.768645,True,True,34.0,33.3,5.9,650.5,11.7,0.08,0.08,0.08,0.08
191024043,S1402+3622,11,210.687002,35.768645,True,True,41.5,40.4,5.8,600.5,11.6,0.08,0.08,0.08,0.08
191024043,S1402+3622,12,211.268344,35.768645,True,True,35.0,34.8,5.2,556.1,11.6,0.08,0.08,0.08,0.08
191024043,S1402+3622,15,209.233649,36.173993,True,True,47.7,47.7,5.0,671.8,11.6,0.08,0.08,0.08,0.08
191024043,S1402+3622,16,209.814990,36.173993,True,True,33.8,33.5,9.9,229.8,11.7,0.08,0.08,0.08,0.08
191024043,S1402+3622,19,211.559014,36.173993,True,True,34.2,34.3,7.6,350.7,11.7,0.08,0.08,0.08,0.08
191024043,S1402+3622,21,208.942978,36.579341,True,True,46.0,45.4,4.8,294.3,11.9,0.08,0.08,0.08,0.08
191024043,S1402+3622,22,209.524320,36.579341,True,True,37.1,35.0,4.5,1114.1,11.8,0.08,0.08,0.08,0.08
191024043,S1402+3622,23,210.105661,36.579341,True,True,32.4,31.7,4.2,1859.2,11.8,0.08,0.08,0.08,0.08
191024043,S1402+3622,24,210.687002,36.579341,True,True,31.4,31.4,3.6,149.6,11.7,0.08,0.08,0.08,0.08
191024043,S1402+3622,25,211.268344,36.579341,True,True,41.7,41.8,5.6,760.2,12.0,0.08,0.08,0.08,0.08
191024043,S1402+3622,26,211.849685,36.579341,True,True,51.5,46.7,7.9,2506.3,12.1,0.12,0.12,0.12,0.17
191024043,S1402+3622,27,209.233649,36.984689,True,True,39.8,38.6,5.4,1291.9,11.8,0.08,0.08,0.08,0.08
191024043,S1402+3622,28,209.814990,36.984689,True,True,36.0,35.4,4.8,1446.7,12.1,0.08,0.08,0.08,0.08
191024043,S1402+3622,29,210.396332,36.984689,True,True,34.6,34.5,5.1,320.0,11.5,0.08,0.08,0.08,0.08
191024043,S1402+3622,30,210.977673,36.984689,True,True,34.1,34.0,5.8,328.7,11.5,0.08,0.08,0.12,0.08
191024043,S1402+3622,31,211.559014,36.984689,True,True,42.7,42.1,5.1,1147.6,11.5,0.08,0.08,0.12,0.08
191024043,S1402+3622,33,208.942978,37.390037,True,True,50.1,50.0,7.7,764.2,11.6,0.08,0.08,0.12,0.12
191024043,S1402+3622,34,209.524320,37.390037,True,True,44.4,43.8,7.8,1454.9,11.8,0.08,0.08,0.08,0.08
191024043,S1402+3622,35,210.105661,37.390037,True,True,38.8,38.5,16.0,413.4,11.8,0.08,0.08,0.08,0.08
191024043,S1402+3622,36,210.687002,37.390037,True,True,35.5,35.1,4.9,324.6,11.7,0.08,0.08,0.08,0.08
191024043,S1402+3622,37,211.268344,37.390037,True,True,35.6,35.5,5.6,920.9,11.8,0.08,0.08,0.08,0.08
191024043,S1402+3622,38,211.849685,37.390037,True,True,42.5,41.4,4.8,1415.9,11.8,0.08,0.08,0.08,0.08
191024044,M0155+3622,0,28.829167,36.376667,True,True,31.7,30.5,3.8,456.6,12.0,0.08,0.08,0.08,0.08
191024044,M0155+3622,1,26.939808,35.363297,True,True,56.5,49.4,6.3,3837.2,12.2,0.08,0.08,0.12,0.12
191024044,M0155+3622,2,27.521149,35.363297,True,False,49.3,47.1,6.1,2910.8,12.6,0.92,0.92,0.08,0.08
191024044,M0155+3622,3,28.102490,35.363297,True,False,45.0,44.1,4.3,653.7,12.3,0.88,0.88,0.08,0.08
191024044,M0155+3622,5,29.265173,35.363297,True,True,33.6,32.8,5.0,784.7,11.9,0.08,0.08,0.08,0.08
191024044,M0155+3622,6,29.846514,35.363297,True,True,34.4,34.0,5.7,381.0,11.7,0.08,0.08,0.08,0.08
191024044,M0155+3622,7,30.427856,35.363297,True,True,46.0,45.9,5.8,282.4,12.0,0.08,0.08,0.08,0.08
191024044,M0155+3622,9,27.811820,35.768645,True,True,36.9,34.4,3.5,2728.3,11.9,0.08,0.08,0.08,0.08
191024044,M0155+3622,10,28.393161,35.768645,True,True,32.1,31.5,3.5,712.1,12.0,0.08,0.08,0.08,0.08
191024044,M0155+3622,12,29.555844,35.768645,True,True,34.4,33.8,4.5,1252.7,11.5,0.08,0.08,0.08,0.08
191024044,M0155+3622,13,30.137185,35.768645,True,True,35.7,34.8,3.9,844.9,11.8,0.08,0.08,0.08,0.08
191024044,M0155+3622,14,30.718526,35.768645,True,True,47.9,45.8,5.7,1310.2,12.0,0.08,0.08,0.08,0.08
191024044,M0155+3622,16,28.102490,36.173993,True,True,32.2,31.7,5.8,173.6,11.5,0.08,0.08,0.08,0.08
191024044,M0155+3622,18,29.265173,36.173993,True,True,42.3,38.4,5.7,741.0,11.5,0.08,0.08,0.29,0.08
191024044,M0155+3622,19,29.846514,36.173993,True,True,32.0,32.0,3.5,309.9,11.6,0.08,0.08,0.08,0.08
191024044,M0155+3622,20,30.427856,36.173993,True,True,38.6,38.3,14.7,1038.4,11.7,0.08,0.08,0.08,0.08
191024044,M0155+3622,24,28.974502,36.579341,True,True,31.9,31.7,12.7,213.6,11.6,0.08,0.08,0.08,0.08
191024044,M0155+3622,25,29.555844,36.579341,True,True,42.1,41.9,4.8,736.9,11.9,0.08,0.08,0.08,0.08
191024044,M0155+3622,26,30.137185,36.579341,True,True,47.3,46.7,5.8,368.1,12.0,0.08,0.08,0.08,0.08
191024044,M0155+3622,30,29.265173,36.984689,True,True,30.8,30.5,3.8,236.3,11.9,0.08,0.08,0.08,0.08
191024044,M0155+3622,31,29.846514,36.984689,True,True,42.5,41.8,8.1,1270.2,11.7,0.08,0.08,0.12,0.12
191024044,M0155+3622,32,30.427856,36.984689,True,False,49.6,48.9,18.0,225.7,12.1,0.42,0.42,0.12,0.12
191024044,M0155+3622,35,28.393161,37.390037,True,True,35.9,33.1,3.0,2915.7,11.7,0.08,0.08,0.08,0.08
191024044,M0155+3622,38,30.137185,37.390037,True,True,39.3,37.9,4.0,1685.2,11.7,0.08,0.08,0.08,0.08
191025081,M0155+3622,0,28.829167,36.376667,True,True,32.5,31.9,5.0,397.6,12.1,0.08,0.08,0.08,0.08
191025081,M0155+3622,3,28.102490,35.363297,True,False,47.5,46.8,5.6,557.0,12.5,1.0,1.0,0.08,0.08
191025081,M0155+3622,5,29.265173,35.363297,True,True,36.6,35.5,17.1,1055.9,12.3,0.08,0.08,0.08,0.08
191025081,M0155+3622,9,27.811820,35.768645,True,True,39.3,36.7,4.3,2809.2,12.3,0.08,0.08,0.08,0.08
191025081,M0155+3622,10,28.393161,35.768645,True,True,33.2,32.9,4.6,943.7,12.2,0.08,0.08,0.08,0.08
191025081,M0155+3622,12,29.555844,35.768645,True,True,35.0,34.2,5.2,1202.7,11.9,0.08,0.08,0.08,0.08
191025081,M0155+3622,13,30.137185,35.768645,True,True,37.8,37.4,9.9,831.6,12.1,0.08,0.08,0.08,0.08
191025081,M0155+3622,14,30.718526,35.768645,True,True,48.0,46.2,13.7,1396.1,12.1,0.08,0.08,0.08,0.08
191025081,M0155+3622,16,28.102490,36.173993,True,True,32.2,32.1,3.0,159.4,11.9,0.08,0.08,0.08,0.08
191025081,M0155+3622,18,29.265173,36.173993,True,True,40.5,36.9,4.5,2059.6,12.0,0.08,0.08,0.29,0.08
191025081,M0155+3622,19,29.846514,36.173993,True,True,32.4,32.3,3.8,345.5,12.0,0.08,0.08,0.08,0.08
191025081,M0155+3622,20,30.427856,36.173993,True,True,38.5,38.0,6.9,680.6,12.0,0.08,0.08,0.08,0.08
191025081,M0155+3622,23,28.393161,36.579341,True,True,32.3,31.7,3.6,1881.7,12.0,0.08,0.08,0.08,0.08
191025081,M0155+3622,24,28.974502,36.579341,True,True,30.8,30.6,2.7,145.7,12.1,0.08,0.08,0.08,0.08
191025081,M0155+3622,28,28.102490,36.984689,True,False,43.9,42.5,3.3,1511.2,12.5,0.71,0.71,0.08,0.08
191025081,M0155+3622,29,28.683832,36.984689,True,True,32.6,32.6,10.1,347.5,12.2,0.08,0.08,0.08,0.08
191025081,M0155+3622,30,29.265173,36.984689,True,True,30.4,30.3,2.8,333.7,12.1,0.08,0.08,0.08,0.08
191025081,M0155+3622,32,30.427856,36.984689,True,True,48.6,48.5,5.0,215.1,12.0,0.25,0.25,0.12,0.12
191025081,M0155+3622,35,28.393161,37.390037,True,True,35.0,32.6,2.9,2588.8,12.1,0.08,0.08,0.08,0.08
191025081,M0155+3622,37,29.555844,37.390037,True,True,33.5,32.7,3.6,1190.5,12.1,0.08,0.08,0.08,0.08
191025081,M0155+3622,38,30.137185,37.390037,True,True,38.3,37.1,9.2,1669.5,12.0,0.08,0.08,0.08,0.08
191026001,S1408+3356,1,210.328812,32.931074,True,True,53.4,52.2,10.0,842.5,11.3,0.08,0.08,0.12,0.12
191026001,S1408+3356,3,211.457235,32.931074,True,True,49.8,49.2,7.5,372.5,11.6,0.08,0.08,0.12,0.12
191026001,S1408+3356,4,212.021447,32.931074,True,True,37.4,37.1,5.6,485.3,11.3,0.08,0.08,0.12,0.12
191026001,S1408+3356,5,212.585659,32.931074,True,True,36.5,36.3,4.2,186.5,11.2,0.08,0.08,0.08,0.08
191026001,S1408+3356,9,211.175129,33.336422,True,True,39.6,37.8,5.8,2711.8,11.2,0.08,0.08,0.08,0.08
191026001,S1408+3356,10,211.739341,33.336422,True,True,33.8,34.1,5.9,994.4,11.3,0.08,0.08,0.08,0.08
191026001,S1408+3356,12,212.867765,33.336422,True,True,37.4,38.0,10.7,439.9,11.2,0.08,0.08,0.12,0.12
191026001,S1408+3356,13,213.431977,33.336422,True,True,38.2,38.1,6.8,780.3,11.3,0.08,0.08,0.12,0.12
191026001,S1408+3356,14,213.996188,33.336422,True,True,50.7,50.4,5.7,892.3,11.3,0.08,0.08,0.17,0.17
191026001,S1408+3356,15,210.893023,33.741770,True,True,48.8,48.4,9.0,413.0,11.2,0.08,0.08,0.12,0.12
191026001,S1408+3356,16,211.457235,33.741770,True,True,36.5,31.9,4.7,1863.5,11.4,0.08,0.08,0.08,0.08
191026001,S1408+3356,18,212.585659,33.741770,True,True,40.9,40.4,7.7,524.5,11.4,0.08,0.08,0.25,0.08
191026001,S1408+3356,19,213.149871,33.741770,True,True,34.1,33.7,4.2,841.6,11.3,0.08,0.08,0.08,0.08
191026001,S1408+3356,30,212.585659,34.552466,True,True,32.4,32.4,6.1,224.3,11.4,0.08,0.08,0.12,0.12
191026001,S1408+3356,35,211.739341,34.957814,True,True,34.6,34.0,6.1,895.8,11.5,0.08,0.08,0.08,0.08
191026001,S1408+3356,36,212.303553,34.957814,False,True,39.1,39.2,31.4,274.8,11.4,0.08,0.08,0.12,0.12
191026001,S1408+3356,37,212.867765,34.957814,True,True,36.4,36.2,5.3,928.0,11.4,0.08,0.08,0.08,0.08
191027043,S1401+3130,0,210.450000,31.512500,True,True,30.8,30.8,6.6,164.5,11.5,0.08,0.08,0.08,0.08
191027043,S1401+3130,10,210.038231,30.904478,True,True,33.0,33.0,6.9,798.7,11.2,0.08,0.08,0.08,0.08
191027043,S1401+3130,11,210.587256,30.904478,True,True,32.2,31.8,4.6,617.4,11.3,0.08,0.08,0.08,0.08
191027043,S1401+3130,12,211.136282,30.904478,True,True,33.6,33.1,7.0,463.6,11.1,0.08,0.08,0.08,0.08
191027043,S1401+3130,13,211.685307,30.904478,True,True,34.1,33.5,7.4,810.7,11.2,0.08,0.08,0.08,0.08
191027043,S1401+3130,14,212.234332,30.904478,True,True,48.2,44.7,8.3,2861.6,11.2,0.08,0.08,0.12,0.12
191027043,S1401+3130,15,209.214693,31.309826,True,True,44.5,43.1,7.3,864.6,11.2,0.08,0.08,0.08,0.08
191027043,S1401+3130,17,210.312744,31.309826,True,True,32.6,32.5,10.6,560.4,11.3,0.08,0.08,0.08,0.08
191027043,S1401+3130,18,210.861769,31.309826,True,True,36.0,35.0,5.6,654.5,11.3,0.08,0.08,0.25,0.08
191027043,S1401+3130,19,211.410794,31.309826,True,True,31.0,31.0,6.0,499.5,11.4,0.08,0.08,0.08,0.08
191027043,S1401+3130,20,211.959820,31.309826,True,True,40.5,37.9,7.4,1806.1,11.3,0.08,0.08,0.08,0.08
191027043,S1401+3130,22,209.489206,31.715174,True,True,33.8,32.9,10.1,1174.7,11.4,0.08,0.08,0.08,0.12
191027043,S1401+3130,23,210.038231,31.715174,True,True,30.7,30.0,5.5,1751.3,11.4,0.08,0.08,0.08,0.08
191027043,S1401+3130,24,210.587256,31.715174,True,True,30.8,30.7,23.8,173.0,11.4,0.08,0.08,0.08,0.08
191027043,S1401+3130,25,211.136282,31.715174,True,True,37.8,37.7,5.1,888.4,11.7,0.12,0.12,0.08,0.08
191027043,S1401+3130,29,210.312744,32.120522,True,True,32.3,32.1,4.9,364.5,11.4,0.08,0.08,0.08,0.08
191027043,S1401+3130,30,210.861769,32.120522,True,True,30.4,30.1,7.6,328.1,11.3,0.08,0.08,0.08,0.08
191027043,S1401+3130,32,211.959820,32.120522,True,True,51.3,51.3,21.7,235.7,11.3,0.08,0.08,0.12,0.12
191027043,S1401+3130,33,208.940180,32.525870,True,True,47.0,44.9,6.4,840.1,11.2,0.08,0.08,0.12,0.12
191027043,S1401+3130,34,209.489206,32.525870,False,True,46.5,40.6,7.0,4187.0,11.3,0.08,0.08,0.08,0.08
191027043,S1401+3130,35,210.038231,32.525870,True,True,34.3,33.8,6.6,935.5,11.4,0.08,0.08,0.08,0.08
191027043,S1401+3130,36,210.587256,32.525870,True,True,34.8,33.8,5.6,1233.9,11.4,0.08,0.08,0.08,0.08
191027043,S1401+3130,37,211.136282,32.525870,True,True,33.8,33.0,4.7,917.2,11.4,0.08,0.08,0.08,0.08
191027043,S1401+3130,38,211.685307,32.525870,True,True,40.3,40.3,9.2,418.2,11.4,0.08,0.08,0.12,0.12
191027044,M0155+3622,0,28.829167,36.376667,True,True,31.1,30.1,2.9,487.4,11.7,0.08,0.08,0.08,0.08
191027044,M0155+3622,2,27.521149,35.363297,True,True,46.7,45.1,5.0,2837.8,12.0,0.25,0.25,0.08,0.08
191027044,M0155+3622,3,28.102490,35.363297,True,False,44.7,43.8,9.5,567.1,11.9,0.38,0.38,0.08,0.08
191027044,M0155+3622,6,29.846514,35.363297,True,True,33.9,33.6,9.9,421.7,11.5,0.08,0.08,0.08,0.08
191027044,M0155+3622,7,30.427856,35.363297,True,True,53.3,53.1,21.5,357.9,11.9,0.17,0.17,0.12,0.12
191027044,M0155+3622,9,27.811820,35.768645,True,True,36.3,34.3,6.4,2433.4,11.5,0.08,0.08,0.08,0.08
191027044,M0155+3622,10,28.393161,35.768645,True,True,31.2,30.9,4.8,804.9,11.5,0.08,0.08,0.08,0.08
191027044,M0155+3622,12,29.555844,35.768645,True,True,33.8,32.8,5.7,1133.0,11.6,0.08,0.08,0.08,0.08
191027044,M0155+3622,13,30.137185,35.768645,True,True,35.1,34.2,9.2,732.4,11.7,0.08,0.08,0.08,0.08
191027044,M0155+3622,14,30.718526,35.768645,True,True,47.0,45.0,7.6,1422.9,11.7,0.08,0.08,0.08,0.08
191027044,M0155+3622,16,28.102490,36.173993,True,True,31.3,30.8,5.3,144.0,11.4,0.08,0.08,0.08,0.08
191027044,M0155+3622,18,29.265173,36.173993,True,True,36.8,35.8,4.4,607.3,11.4,0.08,0.08,0.29,0.08
191027044,M0155+3622,19,29.846514,36.173993,False,True,33.3,33.5,43.4,317.5,11.5,0.08,0.08,0.08,0.08
191027044,M0155+3622,20,30.427856,36.173993,True,True,37.7,37.2,6.8,587.5,11.5,0.08,0.08,0.08,0.08
191027044,M0155+3622,23,28.393161,36.579341,True,True,30.9,30.2,7.3,1617.6,11.4,0.08,0.08,0.08,0.08
191027044,M0155+3622,24,28.974502,36.579341,True,True,30.8,30.7,3.9,195.2,11.5,0.08,0.08,0.08,0.08
191027044,M0155+3622,25,29.555844,36.579341,True,True,39.5,39.5,12.3,639.3,11.9,0.08,0.08,0.08,0.08
191027044,M0155+3622,26,30.137185,36.579341,True,True,43.8,43.3,7.2,254.3,11.8,0.08,0.08,0.08,0.08
191027044,M0155+3622,30,29.265173,36.984689,True,True,30.2,30.0,4.3,328.1,11.5,0.08,0.08,0.08,0.08
191027044,M0155+3622,31,29.846514,36.984689,True,True,40.6,39.8,6.7,1281.0,11.5,0.08,0.08,0.08,0.08
191027044,M0155+3622,32,30.427856,36.984689,False,True,50.0,50.7,26.2,242.6,11.8,0.08,0.08,0.12,0.12
191027044,M0155+3622,33,27.230478,37.390037,True,True,46.9,44.1,4.5,1110.6,11.6,0.08,0.08,0.08,0.08
191027044,M0155+3622,35,28.393161,37.390037,True,True,36.5,33.0,3.6,2808.7,11.6,0.08,0.08,0.08,0.08
191027044,M0155+3622,37,29.555844,37.390037,True,True,33.4,33.0,3.9,1037.1,11.6,0.08,0.08,0.08,0.08
191027044,M0155+3622,38,30.137185,37.390037,True,True,39.3,37.8,14.2,1886.5,11.5,0.08,0.08,0.08,0.08
191031242,M0155+3622,3,28.102490,35.363297,True,True,38.8,38.3,3.9,561.8,10.9,0.08,0.08,0.08,0.08
191031242,M0155+3622,4,28.683832,35.363297,False,True,85.0,41.6,5.3,3291.2,11.1,0.08,0.08,0.08,0.12
191031242,M0155+3622,5,29.265173,35.363297,True,True,40.1,40.0,6.5,501.3,11.7,0.08,0.08,0.08,0.08
191031242,M0155+3622,6,29.846514,35.363297,True,True,43.9,40.4,7.6,1218.5,11.3,0.08,0.08,0.08,0.08
191031242,M0155+3622,9,27.811820,35.768645,True,True,42.7,40.6,4.6,2130.3,10.3,0.08,0.08,0.08,0.08
191031242,M0155+3622,10,28.393161,35.768645,True,True,35.1,33.6,6.5,650.2,11.0,0.08,0.08,0.08,0.08
191031242,M0155+3622,12,29.555844,35.768645,True,True,42.0,37.6,4.6,1991.3,10.5,0.08,0.08,0.08,0.08
191031242,M0155+3622,13,30.137185,35.768645,True,True,51.2,49.3,7.7,1444.6,11.5,0.08,0.08,0.21,0.08
191031242,M0155+3622,14,30.718526,35.768645,True,True,54.1,52.5,8.5,1580.8,11.9,0.08,0.08,0.08,0.08
191031242,M0155+3622,16,28.102490,36.173993,True,True,41.7,41.3,5.0,209.7,11.5,0.08,0.08,0.08,0.08
191031242,M0155+3622,19,29.846514,36.173993,False,True,69.7,36.7,5.8,1514.5,11.4,0.08,0.08,0.08,0.08
191031242,M0155+3622,20,30.427856,36.173993,False,True,103.8,44.3,8.5,3945.3,11.4,0.08,0.08,0.08,0.17
191031242,M0155+3622,23,28.393161,36.579341,True,True,48.0,34.9,4.5,1647.9,11.2,0.08,0.08,0.08,0.08
191031242,M0155+3622,24,28.974502,36.579341,True,True,32.4,31.7,5.2,1214.4,11.4,0.08,0.08,0.08,0.08
191031242,M0155+3622,25,29.555844,36.579341,True,True,42.5,36.8,5.1,1319.9,11.0,0.08,0.08,0.08,0.08
191031242,M0155+3622,26,30.137185,36.579341,True,True,41.2,38.6,6.5,263.4,11.0,0.08,0.08,0.08,0.12
191031242,M0155+3622,30,29.265173,36.984689,False,True,73.3,33.9,4.8,4048.3,11.2,0.08,0.08,0.08,0.08
191031242,M0155+3622,31,29.846514,36.984689,True,True,44.4,43.5,4.3,1312.9,11.6,0.08,0.08,0.08,0.08
191031242,M0155+3622,37,29.555844,37.390037,True,True,57.8,40.0,5.4,2832.7,11.1,0.08,0.08,0.08,0.08
191101041,M0155+3622,3,28.102490,35.363297,True,True,41.5,40.2,5.0,704.3,10.4,0.08,0.08,0.08,0.08
191101041,M0155+3622,4,28.683832,35.363297,False,True,74.8,41.3,5.3,3458.9,10.3,0.08,0.08,0.08,0.08
191101041,M0155+3622,5,29.265173,35.363297,True,True,43.7,42.8,5.5,574.9,10.7,0.08,0.08,0.08,0.08
191101041,M0155+3622,6,29.846514,35.363297,True,True,42.2,39.3,5.0,1050.1,10.4,0.08,0.08,0.08,0.08
191101041,M0155+3622,9,27.811820,35.768645,True,True,41.4,39.5,3.8,2403.0,10.2,0.08,0.08,0.08,0.08
191101041,M0155+3622,10,28.393161,35.768645,True,True,36.0,35.9,6.4,627.5,10.3,0.08,0.08,0.08,0.08
191101041,M0155+3622,12,29.555844,35.768645,True,True,40.6,36.5,4.4,1832.0,10.3,0.08,0.08,0.08,0.08
191101041,M0155+3622,18,29.265173,36.173993,True,True,48.9,36.0,3.8,2524.4,10.3,0.08,0.08,0.08,0.08
191101041,M0155+3622,19,29.846514,36.173993,True,True,52.0,37.0,4.6,1647.1,10.3,0.08,0.08,0.08,0.08
191101041,M0155+3622,20,30.427856,36.173993,False,True,66.4,44.7,6.2,2176.3,10.3,0.08,0.08,0.08,0.12
191101041,M0155+3622,23,28.393161,36.579341,True,True,43.3,36.3,5.1,879.2,10.4,0.08,0.08,0.08,0.08
191101041,M0155+3622,25,29.555844,36.579341,True,True,45.0,40.3,4.9,1389.7,10.3,0.08,0.08,0.08,0.08
191101041,M0155+3622,26,30.137185,36.579341,True,True,44.5,41.5,4.3,558.7,10.3,0.08,0.08,0.08,0.08
191101041,M0155+3622,29,28.683832,36.984689,True,True,40.2,38.7,3.5,1747.4,10.5,0.08,0.08,0.08,0.08
191101041,M0155+3622,30,29.265173,36.984689,False,True,70.1,36.0,4.9,3836.6,10.5,0.08,0.08,0.08,0.08
191101041,M0155+3622,37,29.555844,37.390037,True,True,53.3,41.6,4.8,2384.3,10.4,0.08,0.08,0.08,0.08
191101041,M0155+3622,39,30.718526,37.390037,True,True,54.8,53.2,8.2,2994.0,10.4,0.08,0.08,0.08,0.08
191102001,M1403+5324,0,210.850000,53.401389,True,True,36.3,32.4,3.4,917.6,11.3,0.08,0.08,0.08,0.08
191102001,M1403+5324,4,210.653734,52.388019,False,True,82.5,38.8,5.0,7652.8,11.6,0.08,0.08,0.08,0.08
191102001,M1403+5324,8,208.691078,52.793367,True,True,44.7,44.1,10.2,401.2,11.5,0.08,0.08,0.12,0.08
191102001,M1403+5324,9,209.476141,52.793367,True,True,37.5,37.4,5.9,298.2,11.4,0.08,0.08,0.08,0.08
191102001,M1403+5324,15,209.083609,53.198715,True,True,44.9,43.9,4.7,2034.2,11.6,0.08,0.08,0.12,0.12
191102001,M1403+5324,27,209.083609,54.009411,True,True,39.7,36.4,7.1,2168.5,11.5,0.08,0.08,0.08,0.08
191102001,M1403+5324,37,211.831328,54.414759,True,True,41.7,38.3,4.0,958.3,11.3,0.08,0.08,0.08,0.08
191103033,S1414+3130,0,213.691667,31.512500,True,True,42.1,35.7,5.5,917.2,10.2,0.08,0.08,0.08,0.12
191103033,S1414+3130,3,213.005385,30.499130,True,True,41.1,39.0,7.8,1191.3,10.2,0.08,0.08,0.12,0.08
191103033,S1414+3130,4,213.554411,30.499130,True,True,57.1,42.0,6.5,2626.9,10.2,0.08,0.08,0.12,0.12
191103033,S1414+3130,5,214.103436,30.499130,True,True,44.0,44.2,8.9,671.0,10.5,0.08,0.08,0.12,0.12
191103033,S1414+3130,6,214.652461,30.499130,True,True,43.0,39.5,5.4,991.7,10.2,0.08,0.08,0.12,0.08
191103033,S1414+3130,9,212.730873,30.904478,True,True,42.4,41.5,4.8,992.7,10.1,0.08,0.08,0.08,0.08
191103033,S1414+3130,10,213.279898,30.904478,True,True,38.3,38.3,5.0,618.5,10.1,0.08,0.08,0.08,0.08
191103033,S1414+3130,11,213.828923,30.904478,True,True,41.1,37.6,8.1,769.1,10.1,0.08,0.08,0.08,0.08
191103033,S1414+3130,12,214.377949,30.904478,True,True,40.1,38.5,8.4,1881.0,10.3,0.08,0.08,0.08,0.12
191103033,S1414+3130,18,214.103436,31.309826,True,True,44.0,36.7,4.7,1071.2,10.3,0.08,0.08,0.08,0.08
191103033,S1414+3130,19,214.652461,31.309826,True,True,51.5,38.3,6.9,1734.8,10.3,0.08,0.08,0.12,0.12
191103033,S1414+3130,34,212.730873,32.525870,True,True,46.5,45.0,4.8,367.1,10.2,0.08,0.08,0.12,0.17
191103033,S1414+3130,36,213.828923,32.525870,True,True,45.0,44.5,14.0,1305.5,10.4,0.08,0.08,0.12,0.12
191103033,S1414+3130,37,214.377949,32.525870,False,True,49.7,46.4,67.1,1062.3,10.2,0.08,0.08,0.12,0.12
191103034,M0155+3622,0,28.829167,36.376667,True,True,40.4,36.1,4.9,904.1,10.2,0.08,0.08,0.08,0.08
191103034,M0155+3622,3,28.102490,35.363297,True,True,42.8,42.1,7.2,517.7,10.4,0.08,0.08,0.08,0.08
191103034,M0155+3622,4,28.683832,35.363297,False,True,73.3,41.8,5.8,3291.1,10.4,0.08,0.08,0.08,0.12
191103034,M0155+3622,5,29.265173,35.363297,True,True,45.5,44.9,10.0,559.7,10.6,0.08,0.08,0.12,0.08
191103034,M0155+3622,6,29.846514,35.363297,True,True,42.4,39.6,5.0,975.8,10.3,0.08,0.08,0.08,0.08
191103034,M0155+3622,9,27.811820,35.768645,True,True,42.2,40.3,4.2,2138.5,10.3,0.08,0.08,0.08,0.08
191103034,M0155+3622,10,28.393161,35.768645,True,True,36.0,35.8,6.4,604.6,10.4,0.08,0.08,0.08,0.08
191103034,M0155+3622,12,29.555844,35.768645,True,True,41.3,37.1,5.0,1769.1,10.3,0.08,0.08,0.08,0.08
