ObsID,Name,Beam,RA,Dec,Pass,sigma_in,sigma_out,bmin,R,Ex-2,Neg10
211010083,S0145+4114,27,24.903624,41.848855,True,31.5,26.7,11.6,1.18,343.0,4.1
211010083,S0145+4114,28,25.526088,41.848855,True,30.4,25.0,11.5,1.22,413.0,4.2
211010083,S0145+4114,29,26.148551,41.848855,True,26.9,23.7,11.6,1.13,240.0,3.8
211010083,S0145+4114,30,26.771015,41.848855,True,27.3,24.6,11.5,1.11,210.0,3.6
211010083,S0145+4114,31,27.393478,41.848855,True,28.8,25.9,11.5,1.11,202.0,3.8
211010083,S0145+4114,32,28.015942,41.848855,True,34.2,30.8,11.5,1.11,203.0,3.7
211010083,S0145+4114,33,24.592392,42.254203,True,34.5,31.4,11.6,1.1,176.0,3.6
211010083,S0145+4114,34,25.214856,42.254203,True,29.7,26.7,11.6,1.11,202.0,3.6
211010083,S0145+4114,35,25.837319,42.254203,True,28.9,25.8,11.6,1.12,209.0,3.7
211010083,S0145+4114,36,26.459783,42.254203,True,28.9,25.5,11.6,1.13,262.0,3.8
211010083,S0145+4114,37,27.082246,42.254203,True,30.1,25.9,11.6,1.16,333.0,4.4
211010083,S0145+4114,38,27.704710,42.254203,True,32.1,28.1,11.6,1.14,286.0,3.8
211010083,S0145+4114,39,28.327173,42.254203,True,41.1,36.1,11.6,1.14,300.0,4.2
211011083,S2306+3130,0,346.666667,31.512500,False,33.0,26.1,11.1,1.27,467.0,5.1
211011083,S2306+3130,1,344.882335,30.499130,True,51.8,43.3,11.0,1.2,299.0,3.9
211011083,S2306+3130,2,345.431360,30.499130,True,39.8,33.1,11.0,1.2,336.0,4.0
211011083,S2306+3130,3,345.980385,30.499130,True,34.5,28.8,11.0,1.2,289.0,3.9
211011083,S2306+3130,4,346.529411,30.499130,True,34.2,28.9,11.0,1.18,276.0,4.0
211011083,S2306+3130,5,347.078436,30.499130,True,33.5,28.6,11.0,1.17,280.0,4.0
211011083,S2306+3130,6,347.627461,30.499130,True,38.7,32.0,10.5,1.21,381.0,4.6
211011083,S2306+3130,7,348.176487,30.499130,True,50.1,42.3,10.5,1.19,316.0,4.1
211011083,S2306+3130,8,345.156847,30.904478,True,48.6,42.1,11.0,1.16,236.0,3.8
211011083,S2306+3130,9,345.705873,30.904478,True,34.4,29.2,11.0,1.18,300.0,4.0
211011083,S2306+3130,10,346.254898,30.904478,True,32.2,27.0,11.1,1.19,303.0,4.3
211011083,S2306+3130,11,346.803923,30.904478,False,35.5,28.6,11.1,1.24,429.0,5.1
211011083,S2306+3130,12,347.352949,30.904478,True,33.1,29.2,11.1,1.13,204.0,3.8
211011083,S2306+3130,13,347.901974,30.904478,True,39.8,33.9,10.5,1.18,329.0,4.2
211011083,S2306+3130,14,348.450999,30.904478,True,52.1,43.8,10.5,1.19,374.0,5.1
211011083,S2306+3130,15,345.431360,31.309826,True,34.1,28.7,11.1,1.19,317.0,5.2
211011083,S2306+3130,16,345.980385,31.309826,True,31.5,26.2,11.1,1.2,349.0,4.4
211011083,S2306+3130,17,346.529411,31.309826,False,38.9,26.6,11.1,1.46,829.0,6.6
211011083,S2306+3130,18,347.078436,31.309826,False,34.6,28.2,11.1,1.23,377.0,4.7
211011083,S2306+3130,19,347.627461,31.309826,True,32.2,27.8,11.1,1.16,266.0,4.0
211011083,S2306+3130,20,348.176487,31.309826,True,37.8,33.4,11.1,1.13,194.0,3.7
211011083,S2306+3130,21,345.156847,31.715174,False,48.7,33.0,11.1,1.48,905.0,6.4
211011083,S2306+3130,22,345.705873,31.715174,False,35.4,27.8,11.1,1.27,443.0,4.4
211011083,S2306+3130,23,346.254898,31.715174,True,29.9,26.2,11.1,1.14,215.0,3.7
211011083,S2306+3130,24,346.803923,31.715174,True,32.0,26.9,11.1,1.19,310.0,4.1
211011083,S2306+3130,25,347.352949,31.715174,True,31.6,27.2,11.1,1.16,252.0,3.8
211011083,S2306+3130,26,347.901974,31.715174,True,38.1,32.6,11.1,1.17,270.0,4.8
211011083,S2306+3130,27,345.431360,32.120522,True,33.6,29.7,11.1,1.13,191.0,3.6
211011083,S2306+3130,28,345.980385,32.120522,True,30.9,26.9,11.1,1.15,262.0,3.7
211011083,S2306+3130,29,346.529411,32.120522,True,30.8,26.5,11.1,1.16,234.0,3.7
211011083,S2306+3130,30,347.078436,32.120522,False,32.5,26.5,11.1,1.23,380.0,4.3
211011083,S2306+3130,31,347.627461,32.120522,True,34.0,28.4,11.1,1.2,313.0,4.9
211011083,S2306+3130,32,348.176487,32.120522,True,39.6,33.8,11.1,1.17,279.0,4.6
211011083,S2306+3130,33,345.156847,32.525870,True,39.9,35.4,11.1,1.13,215.0,3.8
211011083,S2306+3130,34,345.705873,32.525870,True,34.3,29.5,11.1,1.16,253.0,4.0
211011083,S2306+3130,35,346.254898,32.525870,False,35.9,29.1,11.1,1.23,390.0,4.9
211011083,S2306+3130,36,346.803923,32.525870,False,41.0,28.2,11.1,1.45,875.0,8.2
211011083,S2306+3130,37,347.352949,32.525870,True,34.1,29.1,11.1,1.17,269.0,3.7
211011083,S2306+3130,38,347.901974,32.525870,True,35.5,30.9,11.1,1.15,241.0,3.8
211011083,S2306+3130,39,348.450999,32.525870,True,45.9,39.9,11.1,1.15,229.0,3.8
211012044,S2258+2904,0,344.616667,29.080278,False,34.3,27.7,10.9,1.24,387.0,4.2
211012044,S2258+2904,1,342.876055,28.066908,True,52.9,47.3,10.8,1.12,184.0,3.6
211012044,S2258+2904,2,343.411628,28.066908,False,46.6,35.0,10.8,1.33,550.0,5.2
211012044,S2258+2904,3,343.947201,28.066908,False,38.0,30.2,10.8,1.26,412.0,5.6
211012044,S2258+2904,4,344.482774,28.066908,False,38.5,30.2,10.8,1.27,452.0,5.0
211012044,S2258+2904,5,345.018347,28.066908,False,38.1,29.9,10.8,1.27,423.0,4.3
211012044,S2258+2904,6,345.553920,28.066908,True,41.3,35.6,10.3,1.16,262.0,4.0
211012044,S2258+2904,7,346.089493,28.066908,False,54.6,44.2,10.3,1.24,405.0,4.6
211012044,S2258+2904,8,343.143841,28.472256,True,50.6,41.8,10.8,1.21,318.0,4.1
211012044,S2258+2904,9,343.679414,28.472256,True,38.1,31.4,10.8,1.21,341.0,4.3
211012044,S2258+2904,10,344.214987,28.472256,True,33.0,28.3,10.8,1.17,250.0,3.9
211012044,S2258+2904,11,344.750560,28.472256,False,38.7,31.0,10.8,1.25,378.0,4.1
211012044,S2258+2904,12,345.286133,28.472256,False,39.5,30.9,10.8,1.28,472.0,6.5
211012044,S2258+2904,13,345.821706,28.472256,False,46.2,36.1,10.3,1.28,512.0,4.9
211012044,S2258+2904,14,346.357279,28.472256,True,55.6,46.4,10.3,1.2,330.0,4.3
211012044,S2258+2904,15,343.411628,28.877604,True,35.9,30.7,10.9,1.17,250.0,3.8
211012044,S2258+2904,16,343.947201,28.877604,True,31.5,27.7,10.8,1.14,190.0,3.6
211012044,S2258+2904,17,344.482774,28.877604,True,34.4,28.7,10.9,1.2,287.0,4.0
211012044,S2258+2904,18,345.018347,28.877604,False,41.3,30.3,10.8,1.36,602.0,6.0
211012044,S2258+2904,19,345.553920,28.877604,True,35.0,29.5,10.9,1.19,274.0,4.0
211012044,S2258+2904,20,346.089493,28.877604,True,42.6,36.1,10.9,1.18,262.0,3.9
211012044,S2258+2904,21,343.143841,29.282952,True,41.6,34.8,10.9,1.19,321.0,4.0
211012044,S2258+2904,22,343.679414,29.282952,True,33.5,29.2,10.9,1.15,221.0,3.6
211012044,S2258+2904,23,344.214987,29.282952,True,31.3,27.2,10.9,1.15,210.0,3.7
211012044,S2258+2904,24,344.750560,29.282952,True,33.4,27.8,10.9,1.2,339.0,4.3
211012044,S2258+2904,25,345.286133,29.282952,True,32.4,28.5,10.9,1.14,212.0,3.7
211012044,S2258+2904,26,345.821706,29.282952,True,39.8,33.7,10.9,1.18,280.0,4.0
211012044,S2258+2904,27,343.411628,29.688300,True,35.4,31.2,10.9,1.13,189.0,3.7
211012044,S2258+2904,28,343.947201,29.688300,True,32.7,28.7,10.9,1.14,202.0,3.5
211012044,S2258+2904,29,344.482774,29.688300,True,32.5,27.5,10.9,1.18,301.0,4.0
211012044,S2258+2904,30,345.018347,29.688300,True,32.1,27.7,10.9,1.16,247.0,3.8
211012044,S2258+2904,31,345.553920,29.688300,True,35.7,30.4,10.9,1.17,255.0,3.8
211012044,S2258+2904,32,346.089493,29.688300,True,42.5,36.7,10.9,1.16,225.0,3.8
211012044,S2258+2904,33,343.143841,30.093648,True,41.1,36.3,10.9,1.13,212.0,4.0
211012044,S2258+2904,34,343.679414,30.093648,True,35.5,30.7,10.9,1.16,245.0,3.8
211012044,S2258+2904,35,344.214987,30.093648,False,38.2,30.5,10.9,1.25,414.0,4.6
211012044,S2258+2904,36,344.750560,30.093648,False,36.3,29.5,10.9,1.23,371.0,4.8
211012044,S2258+2904,37,345.286133,30.093648,True,34.5,30.4,10.9,1.14,204.0,3.7
211012044,S2258+2904,38,345.821706,30.093648,True,37.0,32.9,10.9,1.12,188.0,3.6
211012044,S2258+2904,39,346.357279,30.093648,True,47.9,41.7,10.9,1.15,217.0,3.8
211013042,S0145+4114,0,26.304167,41.240833,False,44.4,34.9,11.7,1.27,556.0,4.8
211013042,S0145+4114,1,24.281161,40.227463,False,64.7,54.7,11.7,1.18,415.0,5.5
211013042,S0145+4114,2,24.903624,40.227463,False,49.0,35.4,11.7,1.38,817.0,8.2
211013042,S0145+4114,3,25.526088,40.227463,True,37.2,30.9,11.7,1.2,386.0,4.3
211013042,S0145+4114,4,26.148551,40.227463,False,46.6,36.3,11.6,1.28,589.0,5.7
211013042,S0145+4114,5,26.771015,40.227463,False,40.5,32.1,11.7,1.26,539.0,4.6
211013042,S0145+4114,6,27.393478,40.227463,False,53.6,34.0,11.0,1.58,1363.0,8.9
211013042,S0145+4114,7,28.015942,40.227463,False,75.4,44.5,10.9,1.7,1660.0,8.5
211013042,S0145+4114,8,24.592392,40.632811,False,74.2,58.0,11.6,1.28,524.0,4.7
211013042,S0145+4114,9,25.214856,40.632811,False,40.9,33.0,11.6,1.24,480.0,5.3
211013042,S0145+4114,10,25.837319,40.632811,False,49.2,38.1,11.6,1.29,608.0,5.2
211013042,S0145+4114,11,26.459783,40.632811,False,59.4,47.6,11.6,1.25,504.0,4.8
211013042,S0145+4114,12,27.082246,40.632811,False,41.7,30.5,11.6,1.37,791.0,7.5
211013042,S0145+4114,13,27.704710,40.632811,False,58.3,35.0,11.0,1.67,1570.0,8.6
211013042,S0145+4114,14,28.327173,40.632811,False,80.9,57.4,11.0,1.41,994.0,6.8
211013042,S0145+4114,15,24.903624,41.038159,True,35.5,30.0,11.6,1.18,361.0,3.9
211013042,S0145+4114,16,25.526088,41.038159,False,47.1,37.8,11.6,1.24,455.0,4.0
211013042,S0145+4114,17,26.148551,41.038159,False,38.2,27.7,11.6,1.38,863.0,7.8
211013042,S0145+4114,18,26.771015,41.038159,True,34.6,29.3,11.6,1.18,350.0,4.8
211013042,S0145+4114,19,27.393478,41.038159,True,34.2,29.1,11.6,1.18,359.0,4.1
211013042,S0145+4114,20,28.015942,41.038159,True,41.7,36.6,11.6,1.14,244.0,3.7
211013042,S0145+4114,21,24.592392,41.443507,False,49.8,37.9,11.7,1.31,666.0,5.5
211013042,S0145+4114,22,25.214856,41.443507,False,43.1,31.2,11.6,1.38,799.0,5.3
211013042,S0145+4114,23,25.837319,41.443507,False,33.3,27.3,11.6,1.22,450.0,5.3
211013042,S0145+4114,24,26.459783,41.443507,True,44.1,36.5,11.6,1.21,417.0,4.1
211013042,S0145+4114,25,27.082246,41.443507,True,31.9,28.4,11.6,1.12,201.0,3.6
211013042,S0145+4114,26,27.704710,41.443507,True,36.8,32.4,11.6,1.14,256.0,3.8
211013042,S0145+4114,27,24.903624,41.848855,False,40.8,30.4,11.7,1.34,776.0,6.8
211013042,S0145+4114,28,25.526088,41.848855,True,36.9,31.0,11.7,1.19,363.0,4.0
211013042,S0145+4114,29,26.148551,41.848855,True,46.4,41.0,11.7,1.13,304.0,4.6
211013042,S0145+4114,30,26.771015,41.848855,True,35.9,32.0,11.7,1.12,207.0,3.7
211013042,S0145+4114,31,27.393478,41.848855,True,34.0,30.2,11.6,1.13,208.0,3.6
211013042,S0145+4114,32,28.015942,41.848855,True,43.3,39.0,11.7,1.11,217.0,3.7
211013042,S0145+4114,33,24.592392,42.254203,True,43.7,40.4,11.7,1.08,127.0,3.6
211013042,S0145+4114,34,25.214856,42.254203,True,34.5,30.8,11.7,1.12,219.0,3.6
211013042,S0145+4114,35,25.837319,42.254203,False,54.7,42.8,11.7,1.28,566.0,4.8
211013042,S0145+4114,36,26.459783,42.254203,False,54.5,41.8,11.7,1.3,633.0,5.4
211013042,S0145+4114,37,27.082246,42.254203,True,37.8,31.8,11.7,1.19,373.0,4.4
211013042,S0145+4114,38,27.704710,42.254203,True,36.9,32.6,11.7,1.13,271.0,3.7
211013042,S0145+4114,39,28.327173,42.254203,True,56.5,49.9,11.7,1.13,250.0,4.1
211014041,S2306+3130,0,346.666667,31.512500,False,35.2,27.7,11.2,1.27,467.0,5.2
211014041,S2306+3130,1,344.882335,30.499130,True,53.1,45.0,11.2,1.18,257.0,3.9
211014041,S2306+3130,2,345.431360,30.499130,False,61.1,38.1,11.2,1.61,1024.0,5.4
211014041,S2306+3130,3,345.980385,30.499130,False,40.5,32.1,11.2,1.26,427.0,4.5
211014041,S2306+3130,4,346.529411,30.499130,False,40.4,31.6,11.2,1.28,460.0,4.4
211014041,S2306+3130,5,347.078436,30.499130,False,54.5,40.4,11.2,1.35,613.0,5.0
211014041,S2306+3130,6,347.627461,30.499130,False,42.1,33.7,10.5,1.25,431.0,4.5
211014041,S2306+3130,7,348.176487,30.499130,True,49.5,40.6,11.1,1.22,365.0,4.2
211014041,S2306+3130,8,345.156847,30.904478,False,68.0,53.9,11.2,1.26,457.0,4.8
211014041,S2306+3130,9,345.705873,30.904478,False,56.1,37.1,11.2,1.51,887.0,5.2
211014041,S2306+3130,10,346.254898,30.904478,False,39.4,29.1,11.2,1.35,612.0,5.1
211014041,S2306+3130,11,346.803923,30.904478,False,38.3,29.7,11.2,1.29,479.0,5.0
211014041,S2306+3130,12,347.352949,30.904478,False,40.4,32.5,11.2,1.24,367.0,4.1
211014041,S2306+3130,13,347.901974,30.904478,False,41.0,33.3,11.2,1.23,396.0,4.4
211014041,S2306+3130,14,348.450999,30.904478,False,51.9,41.2,11.2,1.26,446.0,5.0
211014041,S2306+3130,15,345.431360,31.309826,False,39.2,30.5,11.2,1.29,490.0,5.2
211014041,S2306+3130,16,345.980385,31.309826,False,37.7,27.8,11.2,1.35,590.0,5.0
211014041,S2306+3130,17,346.529411,31.309826,False,48.5,28.4,11.2,1.7,1187.0,7.1
211014041,S2306+3130,18,347.078436,31.309826,False,40.6,30.5,11.2,1.33,554.0,5.1
211014041,S2306+3130,19,347.627461,31.309826,False,36.7,29.2,11.2,1.26,442.0,4.4
211014041,S2306+3130,20,348.176487,31.309826,True,41.1,34.5,11.2,1.19,295.0,4.0
211014041,S2306+3130,21,345.156847,31.715174,False,45.0,33.5,11.2,1.34,601.0,6.1
211014041,S2306+3130,22,345.705873,31.715174,False,75.4,35.6,11.0,2.12,1889.0,8.3
211014041,S2306+3130,23,346.254898,31.715174,False,48.9,32.3,11.2,1.51,914.0,5.6
211014041,S2306+3130,24,346.803923,31.715174,False,47.1,30.6,11.2,1.54,944.0,5.6
211014041,S2306+3130,25,347.352949,31.715174,False,37.8,29.6,11.2,1.28,460.0,4.3
211014041,S2306+3130,26,347.901974,31.715174,True,39.9,34.3,11.2,1.16,263.0,4.5
211014041,S2306+3130,27,345.431360,32.120522,False,52.9,41.7,11.2,1.27,465.0,4.3
211014041,S2306+3130,28,345.980385,32.120522,False,41.4,33.1,11.3,1.25,391.0,4.1
211014041,S2306+3130,29,346.529411,32.120522,False,34.0,27.7,11.3,1.23,375.0,4.0
211014041,S2306+3130,30,347.078436,32.120522,False,45.2,29.2,11.3,1.55,956.0,5.5
211014041,S2306+3130,31,347.627461,32.120522,True,35.6,29.7,11.2,1.2,332.0,4.6
211014041,S2306+3130,32,348.176487,32.120522,False,46.8,37.1,11.2,1.26,452.0,4.8
211014041,S2306+3130,33,345.156847,32.525870,False,100.4,41.2,11.3,2.43,2190.0,9.2
211014041,S2306+3130,34,345.705873,32.525870,False,123.3,52.3,11.1,2.36,2260.0,8.7
211014041,S2306+3130,35,346.254898,32.525870,False,60.6,34.8,11.1,1.74,1337.0,7.1
211014041,S2306+3130,36,346.803923,32.525870,False,151.4,37.7,11.1,4.02,2970.0,9.9
211014041,S2306+3130,37,347.352949,32.525870,False,61.5,43.2,11.1,1.43,802.0,4.9
211014041,S2306+3130,38,347.901974,32.525870,False,68.1,39.2,11.1,1.73,1331.0,7.9
211014041,S2306+3130,39,348.450999,32.525870,False,80.7,48.4,11.1,1.67,1233.0,7.9
211015041,S1409+5058,0,212.387500,50.969167,False,53.4,36.3,11.8,1.47,1191.0,7.3
211015041,S1409+5058,1,209.971910,49.955797,False,151.6,69.4,12.0,2.18,2347.0,9.7
211015041,S1409+5058,2,210.715168,49.955797,False,232.6,52.5,11.8,4.43,3821.0,10.0
211015041,S1409+5058,3,211.458427,49.955797,False,92.0,40.8,11.9,2.25,2662.0,9.5
211015041,S1409+5058,4,212.201685,49.955797,False,88.7,40.6,11.9,2.19,2608.0,9.4
211015041,S1409+5058,5,212.944944,49.955797,False,78.5,43.9,11.8,1.79,1896.0,8.9
211015041,S1409+5058,6,213.688202,49.955797,False,115.7,46.7,11.2,2.48,3416.0,9.4
211015041,S1409+5058,7,214.431461,49.955797,False,134.3,57.6,11.8,2.33,2819.0,9.5
211015041,S1409+5058,8,210.343539,50.361145,False,109.4,63.0,11.9,1.73,1674.0,9.3
211015041,S1409+5058,9,211.086798,50.361145,False,144.2,41.6,11.9,3.46,3313.0,9.9
211015041,S1409+5058,10,211.830056,50.361145,False,87.2,37.8,11.9,2.31,2723.0,9.7
211015041,S1409+5058,11,212.573315,50.361145,False,57.2,38.5,11.9,1.49,1207.0,5.7
211015041,S1409+5058,12,213.316573,50.361145,False,106.4,41.3,11.9,2.57,2888.0,9.8
211015041,S1409+5058,13,214.059832,50.361145,False,73.2,46.6,11.9,1.57,1407.0,7.0
211015041,S1409+5058,14,214.803090,50.361145,False,76.7,65.5,11.8,1.17,435.0,5.3
211015041,S1409+5058,15,210.715168,50.766493,False,nan,nan,nan,nan,nan,nan
211015041,S1409+5058,16,211.458427,50.766493,False,48.7,36.2,12.0,1.34,811.0,5.0
211015041,S1409+5058,17,212.201685,50.766493,False,59.4,38.5,11.9,1.54,1359.0,7.0
211015041,S1409+5058,18,212.944944,50.766493,False,64.4,39.8,11.9,1.62,1624.0,8.0
211015041,S1409+5058,19,213.688202,50.766493,False,94.1,41.6,11.9,2.26,2840.0,9.7
211015041,S1409+5058,20,214.431461,50.766493,False,162.0,53.1,11.9,3.05,3566.0,10.0
211015041,S1409+5058,21,210.343539,51.171841,False,103.6,49.8,12.0,2.08,2512.0,9.4
211015041,S1409+5058,22,211.086798,51.171841,True,44.7,40.0,11.5,1.12,259.0,3.7
211015041,S1409+5058,23,211.830056,51.171841,False,130.3,44.1,12.0,2.96,3308.0,9.9
211015041,S1409+5058,24,212.573315,51.171841,False,99.4,41.7,11.9,2.38,2816.0,9.8
211015041,S1409+5058,25,213.316573,51.171841,False,116.7,44.1,12.0,2.65,3153.0,9.9
211015041,S1409+5058,26,214.059832,51.171841,False,154.2,54.2,11.9,2.85,3368.0,9.7
211015041,S1409+5058,27,210.715168,51.577189,False,116.6,42.4,12.0,2.75,3040.0,9.9
211015041,S1409+5058,28,211.458427,51.577189,False,198.9,53.5,12.0,3.72,3962.0,9.9
211015041,S1409+5058,29,212.201685,51.577189,False,109.7,39.4,12.0,2.79,3304.0,9.9
211015041,S1409+5058,30,212.944944,51.577189,False,221.8,93.1,12.0,2.38,3038.0,9.6
211015041,S1409+5058,31,213.688202,51.577189,False,142.1,50.6,11.9,2.81,3223.0,9.9
211015041,S1409+5058,32,214.431461,51.577189,False,111.5,65.9,12.0,1.69,1622.0,8.7
211015041,S1409+5058,33,210.343539,51.982537,False,155.2,55.2,12.0,2.81,3419.0,9.9
211015041,S1409+5058,34,211.086798,51.982537,False,60.1,44.8,11.6,1.34,903.0,6.8
211015041,S1409+5058,35,211.830056,51.982537,False,53.7,42.4,11.5,1.27,648.0,4.2
211015041,S1409+5058,36,212.573315,51.982537,False,842.0,131.0,11.7,6.43,4688.0,10.0
211015041,S1409+5058,37,213.316573,51.982537,False,259.3,78.8,11.7,3.29,3824.0,10.0
211015041,S1409+5058,38,214.059832,51.982537,False,71.3,54.1,11.6,1.32,877.0,5.7
211015041,S1409+5058,39,214.803090,51.982537,True,79.5,68.4,11.6,1.16,383.0,4.0
211015042,S0155+2904,0,28.829167,29.080278,False,48.3,32.4,10.6,1.49,878.0,5.7
211015042,S0155+2904,1,27.088555,28.066908,True,62.0,51.5,10.6,1.2,356.0,4.4
211015042,S0155+2904,2,27.624128,28.066908,False,76.5,38.8,10.6,1.97,1637.0,8.8
211015042,S0155+2904,3,28.159701,28.066908,False,53.8,33.2,10.6,1.62,1085.0,7.2
211015042,S0155+2904,4,28.695274,28.066908,False,45.3,33.0,10.6,1.37,668.0,6.1
211015042,S0155+2904,5,29.230847,28.066908,True,38.8,32.6,10.6,1.19,283.0,3.9
211015042,S0155+2904,6,29.766420,28.066908,False,53.4,40.8,9.5,1.31,641.0,4.8
211015042,S0155+2904,7,30.301993,28.066908,False,81.9,45.0,10.6,1.82,1384.0,8.5
211015042,S0155+2904,8,27.356341,28.472256,False,62.3,46.7,10.6,1.33,621.0,5.4
211015042,S0155+2904,9,27.891914,28.472256,False,40.7,33.0,10.6,1.23,398.0,4.2
211015042,S0155+2904,10,28.427487,28.472256,False,47.4,31.1,10.6,1.52,967.0,6.9
211015042,S0155+2904,11,28.963060,28.472256,False,87.5,38.1,10.6,2.3,2015.0,9.3
211015042,S0155+2904,12,29.498633,28.472256,False,113.6,53.3,10.6,2.13,1841.0,8.7
211015042,S0155+2904,13,30.034206,28.472256,False,53.5,36.0,10.6,1.49,874.0,7.5
211015042,S0155+2904,14,30.569779,28.472256,False,64.4,45.4,10.6,1.42,751.0,7.0
211015042,S0155+2904,15,27.624128,28.877604,True,41.0,33.8,10.6,1.22,365.0,4.3
211015042,S0155+2904,16,28.159701,28.877604,False,49.7,30.7,10.6,1.62,1142.0,7.0
211015042,S0155+2904,17,28.695274,28.877604,False,72.4,34.2,10.6,2.12,1859.0,9.7
211015042,S0155+2904,18,29.230847,28.877604,False,199.4,42.9,10.6,4.65,2828.0,10.0
211015042,S0155+2904,19,29.766420,28.877604,False,51.1,32.4,10.6,1.58,1072.0,7.2
211015042,S0155+2904,20,30.301993,28.877604,False,48.9,37.8,10.6,1.29,531.0,5.1
211015042,S0155+2904,21,27.356341,29.282952,False,49.5,38.0,10.6,1.3,556.0,5.3
211015042,S0155+2904,22,27.891914,29.282952,True,37.7,32.0,10.6,1.18,254.0,4.0
211015042,S0155+2904,23,28.427487,29.282952,False,76.2,38.4,10.6,1.98,1595.0,9.1
211015042,S0155+2904,24,28.963060,29.282952,False,89.0,41.8,10.6,2.13,1844.0,9.3
211015042,S0155+2904,25,29.498633,29.282952,False,82.1,41.8,10.6,1.96,1673.0,8.1
211015042,S0155+2904,26,30.034206,29.282952,False,81.6,53.8,10.6,1.52,964.0,7.2
211015042,S0155+2904,27,27.624128,29.688300,False,50.8,34.2,10.6,1.49,878.0,6.3
211015042,S0155+2904,28,28.159701,29.688300,False,131.9,37.0,10.6,3.57,2724.0,9.9
211015042,S0155+2904,29,28.695274,29.688300,False,39.9,30.3,10.6,1.32,547.0,5.1
211015042,S0155+2904,30,29.230847,29.688300,False,42.6,30.5,10.6,1.4,761.0,6.0
211015042,S0155+2904,31,29.766420,29.688300,False,44.8,35.1,10.6,1.28,489.0,4.5
211015042,S0155+2904,32,30.301993,29.688300,False,106.8,42.3,10.6,2.52,2248.0,9.7
211015042,S0155+2904,33,27.356341,30.093648,True,49.2,40.6,10.7,1.21,337.0,4.1
211015042,S0155+2904,34,27.891914,30.093648,False,42.9,34.3,10.6,1.25,445.0,4.3
211015042,S0155+2904,35,28.427487,30.093648,False,81.5,39.7,10.7,2.05,1731.0,9.2
211015042,S0155+2904,36,28.963060,30.093648,False,80.4,33.0,10.6,2.44,2227.0,9.5
211015042,S0155+2904,37,29.498633,30.093648,True,39.6,33.1,10.7,1.2,325.0,3.9
211015042,S0155+2904,38,30.034206,30.093648,True,42.9,35.6,10.7,1.21,345.0,4.2
211015042,S0155+2904,39,30.569779,30.093648,False,62.7,45.4,10.6,1.38,717.0,6.0
211016041,S2311+2904,0,347.775000,29.080278,False,40.4,28.7,10.6,1.41,752.0,7.2
211016041,S2311+2904,1,346.034388,28.066908,True,62.2,50.9,10.6,1.22,352.0,4.7
211016041,S2311+2904,2,346.569961,28.066908,True,43.8,36.3,10.6,1.21,307.0,4.0
211016041,S2311+2904,3,347.105534,28.066908,True,37.3,31.8,10.6,1.17,257.0,3.9
211016041,S2311+2904,4,347.641107,28.066908,False,40.1,31.4,10.6,1.27,455.0,4.6
211016041,S2311+2904,5,348.176680,28.066908,False,58.1,31.5,10.6,1.85,1454.0,8.3
211016041,S2311+2904,6,348.712253,28.066908,False,62.6,37.0,9.6,1.69,1469.0,8.3
211016041,S2311+2904,7,349.247826,28.066908,False,54.9,43.1,10.6,1.27,448.0,4.9
211016041,S2311+2904,8,346.302174,28.472256,False,54.8,44.4,10.6,1.23,404.0,4.7
211016041,S2311+2904,9,346.837747,28.472256,True,39.3,32.9,10.6,1.2,345.0,4.0
211016041,S2311+2904,10,347.373320,28.472256,False,41.9,29.9,10.6,1.4,726.0,6.0
211016041,S2311+2904,11,347.908893,28.472256,False,45.4,30.7,10.6,1.48,901.0,6.5
211016041,S2311+2904,12,348.444466,28.472256,False,43.2,31.1,10.6,1.39,681.0,7.3
211016041,S2311+2904,13,348.980039,28.472256,False,43.1,34.8,10.6,1.24,427.0,4.9
211016041,S2311+2904,14,349.515612,28.472256,False,61.1,45.2,10.6,1.35,633.0,5.8
211016041,S2311+2904,15,346.569961,28.877604,True,37.9,31.8,10.6,1.19,302.0,4.0
211016041,S2311+2904,16,347.105534,28.877604,True,34.4,29.3,10.6,1.17,294.0,3.9
211016041,S2311+2904,17,347.641107,28.877604,False,40.4,30.0,10.6,1.35,603.0,6.1
211016041,S2311+2904,18,348.176680,28.877604,False,50.7,30.6,10.6,1.66,1167.0,8.3
211016041,S2311+2904,19,348.712253,28.877604,False,41.8,31.6,10.6,1.32,529.0,4.6
211016041,S2311+2904,20,349.247826,28.877604,False,45.3,37.0,10.6,1.23,399.0,4.8
211016041,S2311+2904,21,346.302174,29.282952,False,51.3,35.5,10.6,1.45,809.0,6.6
211016041,S2311+2904,22,346.837747,29.282952,True,34.8,29.7,10.6,1.17,291.0,4.2
211016041,S2311+2904,23,347.373320,29.282952,True,32.9,28.4,10.6,1.16,232.0,3.8
211016041,S2311+2904,24,347.908893,29.282952,False,38.7,28.4,10.6,1.36,655.0,6.6
211016041,S2311+2904,25,348.444466,29.282952,False,44.1,29.9,10.6,1.47,862.0,5.9
